pE,pN,value_mean,value_std
2.986440678,0.2177966102,111.2605902,16.20328444
3.070338983,0.2177966102,112.8229486,16.43081636
3.154237288,0.2177966102,113.5333239,16.61233784
3.238135593,0.2177966102,115.0428079,16.83320742
3.322033898,0.2177966102,114.9708865,17.29764996
3.405932203,0.2177966102,113.8977655,17.24940235
3.489830508,0.2177966102,114.4060861,15.8152552
3.573728814,0.2177966102,114.7704032,16.85902846
3.657627119,0.2177966102,116.1172594,17.05687291
3.741525424,0.2177966102,116.0872004,18.14069938
3.825423729,0.2177966102,114.2269089,18.26612299
3.909322034,0.2177966102,114.4615053,17.82403068
3.993220339,0.2177966102,113.5855058,18.66715327
4.077118644,0.2177966102,113.7267506,19.8013747
4.161016949,0.2177966102,114.8966135,20.00506374
4.244915254,0.2177966102,114.9070449,19.18178128
4.328813559,0.2177966102,114.2038396,21.62557639
4.412711864,0.2177966102,115.3103177,21.83509847
4.496610169,0.2177966102,114.4752153,21.32628668
4.580508475,0.2177966102,115.5429429,21.52520017
4.66440678,0.2177966102,115.6205622,20.22869701
4.748305085,0.2177966102,114.6679317,19.12566293
4.83220339,0.2177966102,115.6807745,19.29459674
4.916101695,0.2177966102,116.6848262,19.46206426
5,0.2177966102,117.6803117,19.62810301
0.05,0.3016949153,4,5.063396036e-16
0.1338983051,0.3016949153,12.38983051,2.101813757e-15
0.2177966102,0.3016949153,20.77966102,4.203627514e-15
0.3016949153,0.3016949153,29.16949153,3.177643716e-15
0.3855932203,0.3016949153,37.55932203,3.891802844e-15
0.4694915254,0.3016949153,45.94915254,6.355287432e-15
0.5533898305,0.3016949153,54.33898305,8.407255028e-15
0.6372881356,0.3016949153,62.42478245,0.7426137609
0.7211864407,0.3016949153,69.64773443,2.413031686
0.8050847458,0.3016949153,75.22622433,4.604465731
0.8889830508,0.3016949153,78.95924861,6.03749486
0.9728813559,0.3016949153,82.07046819,8.442456843
1.056779661,0.3016949153,83.9526889,9.963812543
1.140677966,0.3016949153,87.16891773,11.16995012
1.224576271,0.3016949153,90.1499237,12.22386746
1.308474576,0.3016949153,92.23427373,12.82169636
