pE,pN,esp_revenue,nsp_revenue,joint_revenue,eps,social_cost,centralized_success
2.96969697,2,0,0,0,28.69090909,486.152954,1
3.03030303,2,0,0,0,30.57666384,486.152954,1
3.090909091,2,0,0,0,28.69090909,486.152954,1
3.151515152,2,0,0,0,28.66795567,486.152954,1
3.212121212,2,0,0,0,28.69090909,486.152954,1
3.272727273,2,0,0,0,28.66795567,486.152954,1
3.333333333,2,0,0,0,28.69090909,486.152954,1
3.393939394,2,0,0,0,28.66795567,486.152954,1
3.454545455,2,0,0,0,28.66795567,486.152954,1
3.515151515,2,0,0,0,28.66795567,486.152954,1
3.575757576,2,0,0,0,28.66795567,486.152954,1
3.636363636,2,0,0,0,28.66795567,486.152954,1
3.696969697,2,0,0,0,28.66795567,486.152954,1
3.757575758,2,0,0,0,28.66795567,486.152954,1
3.818181818,2,0,0,0,28.66795567,486.152954,1
3.878787879,2,0,0,0,28.66795567,486.152954,1
3.939393939,2,0,0,0,28.66795567,486.152954,1
4,2,0,0,0,28.66795567,486.152954,1
4.060606061,2,0,0,0,28.66795567,486.152954,1
4.121212121,2,0,0,0,28.66795567,486.152954,1
4.181818182,2,0,0,0,28.66795567,486.152954,1
4.242424242,2,0,0,0,28.66795567,486.152954,1
4.303030303,2,0,0,0,28.66795567,486.152954,1
4.363636364,2,0,0,0,28.66795567,486.152954,1
4.424242424,2,0,0,0,28.66795567,486.152954,1
4.484848485,2,0,0,0,28.66795567,486.152954,1
4.545454545,2,0,0,0,28.66795567,486.152954,1
4.606060606,2,0,0,0,28.66795567,486.152954,1
4.666666667,2,0,0,0,28.66795567,486.152954,1
4.727272727,2,0,0,0,28.66795567,486.152954,1
4.787878788,2,0,0,0,28.66795567,486.152954,1
4.848484848,2,0,0,0,28.66795567,486.152954,1
4.909090909,2,0,0,0,28.66795567,486.152954,1
4.96969697,2,0,0,0,28.66795567,486.152954,1
5.03030303,2,0,0,0,28.66795567,486.152954,1
5.090909091,2,0,0,0,28.66795567,486.152954,1
5.151515152,2,0,0,0,28.66795567,486.152954,1
5.212121212,2,0,0,0,28.66795567,486.152954,1
5.272727273,2,0,0,0,28.66795567,486.152954,1
5.333333333,2,0,0,0,28.66795567,486.152954,1
5.393939394,2,0,0,0,28.66795567,486.152954,1
5.454545455,2,0,0,0,28.66795567,486.152954,1
5.515151515,2,0,0,0,28.66795567,486.152954,1
5.575757576,2,0,0,0,28.66795567,486.152954,1
5.636363636,2,0,0,0,28.66795567,486.152954,1
5.696969697,2,0,0,0,28.66795567,486.152954,1
5.757575758,2,0,0,0,28.66795567,486.152954,1
5.818181818,2,0,0,0,28.66795567,486.152954,1
5.878787879,2,0,0,0,28.66795567,486.152954,1
5.939393939,2,0,0,0,28.66795567,486.152954,1
6,2,0,0,0,28.66795567,486.152954,1
0,2.060606061,-1,82.02424242,81.02424242,28.41268714,395.2587037,1
0.06060606061,2.060606061,5.060606061,80.14593797,85.20654403,22.35208108,405.3630483,1
0.1212121212,2.060606061,11.12121212,82.02424242,93.14545455,16.29147502,407.3799158,1
0.1818181818,2.060606061,17.18181818,74.59827141,91.78008959,10.23086896,414.8145557,1
0.2424242424,2.060606061,20.40897821,74.59527206,95.00425028,7.003708931,420.5148658,1
0.303030303,2.060606061,20.78337074,64.26978376,85.0531545,10.48173139,426.8158239,1
0.3636363636,2.060606061,22.89544277,64.26900012,87.1644429,8.058272604,430.918457,1
0.4242424242,2.060606061,24.83058628,64.26823729,89.09882357,5.634793013,434.6912175,1
0.4848484848,2.060606061,23.24404954,52.98169317,76.2257427,14.49709471,439.5734527,1
0.5454545455,2.060606061,24.71203032,52.97877763,77.69080794,12.07576783,442.4528325,1
0.6060606061,2.060606061,26.09735901,52.97904001,79.07639903,9.651263017,445.1762188,1
0.6666666667,2.060606061,27.41268714,52.97847548,80.39116263,9.651827546,447.7665129,1
0.7272727273,2.060606061,25.63589285,49.84199483,75.47788768,8.420016946,450.9063326,1
0.7878787879,2.060606061,22.05285995,36.9538041,59.00666405,20.24602398,454.868133,1
0.8484848485,2.060606061,22.90657071,36.95303824,59.85960895,19.16377121,456.5544621,1
0.9090909091,2.060606061,19.43600233,28.32607765,47.76207997,27.03149811,460.9417868,1
0.9696969697,2.060606061,24.52427449,36.95428116,61.47855564,15.78219087,459.7552765,1
1.03030303,2.060606061,20.72052865,28.3258205,49.04634915,21.83629669,463.4803855,1
1.090909091,2.060606061,26.0420322,36.95392978,62.99596198,12.08299256,462.7615478,1
1.151515152,2.060606061,26.76830774,36.95406278,63.72237052,10.94617998,464.2019651,1
1.212121212,2.060606061,22.50727386,28.32543311,50.83270696,19.5726703,467.0228508,1
1.272727273,2.060606061,23.072551,28.32555552,51.39810652,19.57296739,468.1437532,1
1.333333333,2.060606061,17.21924586,19.44661694,36.6658628,27.27960462,471.9415984,1
1.393939394,2.060606061,18.65230374,21.73414054,40.38644428,24.9918598,472.6334072,1
1.454545455,2.060606061,19.05918569,21.73415678,40.79334247,23.78892851,473.4415477,1
1.515151515,2.060606061,12.62305735,12.85488604,25.4779434,32.6674939,476.0843813,1
1.575757576,2.060606061,18.74021011,19.44680216,38.18701227,23.78956147,474.9642354,1
1.636363636,2.060606061,0,0,0,44.35939551,486.152954,1
1.696969697,2.060606061,13.36877926,12.85439395,26.22317321,27.95772726,477.5660308,1
1.757575758,2.060606061,13.60805752,12.85478534,26.46284286,27.95733588,478.0420969,1
1.818181818,2.060606061,13.84646131,12.86993732,26.71639863,26.18296412,478.5100522,1
1.878787879,2.060606061,14.0745971,12.85494066,26.92953776,26.19982154,478.9702138,1
1.939393939,2.060606061,6.756256241,4.555252091,11.31150833,31.55270943,482.6340972,1
2,2.060606061,14.52466359,12.85479738,27.37946096,24.26076015,479.8688443,1
2.060606061,2.060606061,14.74685955,12.85492476,27.60178431,23.25310277,480.3079433,1
2.121212121,2.060606061,14.9642455,12.85492414,27.81916964,24.24223798,480.7406313,1
2.181818182,2.060606061,15.17851641,12.85488878,28.03340519,23.2500984,481.1671809,1
2.242424242,2.060606061,15.38975779,12.85492381,28.2446816,22.21663849,481.5878463,1
2.303030303,2.060606061,7.368483682,4.555251569,11.92373525,29.4453293,483.8527878,1
2.363636364,2.060606061,7.465641986,4.555251439,12.02089342,29.44841894,484.0462763,1
2.424242424,2.060606061,7.561557902,4.555251081,12.11680898,30.54250151,484.2372997,1
2.484848485,2.060606061,7.656265331,4.555251322,12.21151665,28.34877187,484.4259498,1
2.545454545,2.060606061,7.749818868,4.55525125,12.30507012,29.44790471,484.612313,1
2.606060606,2.060606061,0,0,0,32.90075997,486.152954,1
2.666666667,2.060606061,0,0,0,32.90052744,486.152954,1
2.727272727,2.060606061,0,0,0,32.90066872,486.152954,1
2.787878788,2.060606061,0,0,0,30.57659942,486.152954,1
2.848484848,2.060606061,0,0,0,30.57500828,486.152954,1
2.909090909,2.060606061,0,0,0,30.57659101,486.152954,1
2.96969697,2.060606061,0,0,0,28.69090909,486.152954,1
3.03030303,2.060606061,0,0,0,30.57666384,486.152954,1
3.090909091,2.060606061,0,0,0,28.69090909,486.152954,1
3.151515152,2.060606061,0,0,0,27.41268714,486.152954,1
3.212121212,2.060606061,0,0,0,28.69090909,486.152954,1
3.272727273,2.060606061,0,0,0,27.41268714,486.152954,1
3.333333333,2.060606061,0,0,0,28.69090909,486.152954,1
3.393939394,2.060606061,0,0,0,27.41268714,486.152954,1
3.454545455,2.060606061,0,0,0,27.41268714,486.152954,1
3.515151515,2.060606061,0,0,0,27.41268714,486.152954,1
3.575757576,2.060606061,0,0,0,27.41268714,486.152954,1
3.636363636,2.060606061,0,0,0,27.41268714,486.152954,1
3.696969697,2.060606061,0,0,0,27.41268714,486.152954,1
3.757575758,2.060606061,0,0,0,27.41268714,486.152954,1
3.818181818,2.060606061,0,0,0,27.41268714,486.152954,1
3.878787879,2.060606061,0,0,0,27.41268714,486.152954,1
3.939393939,2.060606061,0,0,0,27.41268714,486.152954,1
4,2.060606061,0,0,0,27.41268714,486.152954,1
4.060606061,2.060606061,0,0,0,27.41268714,486.152954,1
4.121212121,2.060606061,0,0,0,27.41268714,486.152954,1
4.181818182,2.060606061,0,0,0,27.41268714,486.152954,1
4.242424242,2.060606061,0,0,0,27.41268714,486.152954,1
4.303030303,2.060606061,0,0,0,27.41268714,486.152954,1
4.363636364,2.060606061,0,0,0,27.41268714,486.152954,1
4.424242424,2.060606061,0,0,0,27.41268714,486.152954,1
4.484848485,2.060606061,0,0,0,27.41268714,486.152954,1
4.545454545,2.060606061,0,0,0,27.41268714,486.152954,1
4.606060606,2.060606061,0,0,0,27.41268714,486.152954,1
4.666666667,2.060606061,0,0,0,27.41268714,486.152954,1
4.727272727,2.060606061,0,0,0,27.41268714,486.152954,1
4.787878788,2.060606061,0,0,0,27.41268714,486.152954,1
4.848484848,2.060606061,0,0,0,27.41268714,486.152954,1
4.909090909,2.060606061,0,0,0,27.41268714,486.152954,1
4.96969697,2.060606061,0,0,0,27.41268714,486.152954,1
5.03030303,2.060606061,0,0,0,27.41268714,486.152954,1
5.090909091,2.060606061,0,0,0,27.41268714,486.152954,1
5.151515152,2.060606061,0,0,0,27.41268714,486.152954,1
5.212121212,2.060606061,0,0,0,27.41268714,486.152954,1
5.272727273,2.060606061,0,0,0,27.41268714,486.152954,1
5.333333333,2.060606061,0,0,0,27.41268714,486.152954,1
5.393939394,2.060606061,0,0,0,27.41268714,486.152954,1
5.454545455,2.060606061,0,0,0,27.41268714,486.152954,1
5.515151515,2.060606061,0,0,0,27.41268714,486.152954,1
5.575757576,2.060606061,0,0,0,27.41268714,486.152954,1
5.636363636,2.060606061,0,0,0,27.41268714,486.152954,1
5.696969697,2.060606061,0,0,0,27.41268714,486.152954,1
5.757575758,2.060606061,0,0,0,27.41268714,486.152954,1
5.818181818,2.060606061,0,0,0,27.41268714,486.152954,1
5.878787879,2.060606061,0,0,0,27.41268714,486.152954,1
5.939393939,2.060606061,0,0,0,27.41268714,486.152954,1
6,2.060606061,0,0,0,27.41268714,486.152954,1
0,2.121212121,-1,84.44848485,83.44848485,27.09730492,400.6639251,1
0.06060606061,2.121212121,5.060606061,75.69687463,80.75748069,21.03669886,404.8820543,1
0.1212121212,2.121212121,11.12121212,62.61616719,73.73737931,19.40807524,417.5276677,1
0.1818181818,2.121212121,17.18181818,75.69325284,92.87507102,8.915486735,417.0032708,1
0.2424242424,2.121212121,18.43011817,65.21610846,83.64622663,11.95964911,424.1635778,1
0.303030303,2.121212121,20.78263275,65.21602924,85.99866199,9.535485915,428.7015419,1
0.3636363636,2.121212121,22.89624842,65.21535129,88.11159971,7.111921434,432.8041751,1
0.4242424242,2.121212121,21.67669201,53.76007159,75.43676359,16.14295872,438.062195,1
0.4848484848,2.121212121,23.24427,53.76017304,77.00444304,13.71861484,441.1279084,1
0.5454545455,2.121212121,24.7125219,53.75890142,78.47142332,11.29564403,444.0072897,1
0.6060606061,2.121212121,26.09730492,53.75985174,79.85715666,8.870451289,446.7306759,1
0.6666666667,2.121212121,23.13649296,40.68337071,63.81986367,21.94693232,451.5381843,1
0.7272727273,2.121212121,21.16418955,37.49940017,58.66358972,20.7626116,454.1998726,1
0.7878787879,2.121212121,22.05292962,37.49812821,59.55105783,19.70169988,455.9524067,1
0.8484848485,2.121212121,18.76413005,28.74346781,47.50759786,27.37334164,460.4400065,1
0.9090909091,2.121212121,23.72894575,37.4989626,61.22790835,17.85861316,459.2658382,1
0.9696969697,2.121212121,24.5241553,37.49831889,62.02247419,15.23815314,460.8395499,1
1.03030303,2.121212121,25.29461539,37.49790866,62.79252405,12.66420853,462.364805,1
1.090909091,2.121212121,26.0414952,37.49900471,63.54049991,11.53791763,463.8458213,1
1.151515152,2.121212121,21.92819752,28.75233846,50.68053598,19.1479043,466.7046804,1
1.212121212,2.121212121,17.37363904,22.05497134,39.42861038,25.84313207,470.7350289,1
1.272727273,2.121212121,17.81164885,22.05523289,39.86688174,25.84329001,471.6002993,1
1.333333333,2.121212121,23.62435376,28.74283319,52.36718695,17.98338837,470.0693806,1
1.393939394,2.121212121,12.10072006,13.04435932,25.14507938,33.68164102,475.4238104,1
1.454545455,2.121212121,12.36465232,13.04443015,25.40908247,32.47865514,475.9480908,1
1.515151515,2.121212121,18.37171218,19.73319012,38.1049023,25.78918982,474.8023257,1
1.575757576,2.121212121,12.87639138,13.04440657,25.92079794,30.19195707,476.9648541,1
1.636363636,2.121212121,13.12483166,13.04430892,26.16914059,31.31508659,477.4585613,1
1.696969697,2.121212121,13.36856257,13.04440061,26.41296318,27.7677206,477.9432072,1
1.757575758,2.121212121,13.60789336,13.04459263,26.65248599,27.76752858,478.4192733,1
1.818181818,2.121212121,13.84323887,13.04443537,26.88767423,26.00846607,478.8871998,1
1.878787879,2.121212121,14.07457791,13.04443887,27.11901678,26.01032333,479.3473903,1
1.939393939,2.121212121,14.30208233,13.04457742,27.34665974,23.06338411,479.8002163,1
2,2.121212121,14.52623138,13.04441276,27.57064414,24.07114477,480.2460205,1
2.060606061,2.121212121,14.74686148,13.04441367,27.79127515,23.06361386,480.6851197,1
2.121212121,2.121212121,14.96423547,13.04441786,28.00865333,24.05274426,481.1178077,1
2.181818182,2.121212121,15.17834964,13.04441975,28.22276939,23.06056744,481.5443574,1
2.242424242,2.121212121,7.27003154,4.622398443,11.89242998,30.44916386,483.790392,1
2.303030303,2.121212121,7.36848855,4.622398508,11.99088706,29.37818236,483.9864436,1
2.363636364,2.121212121,7.465647204,4.622398596,12.0880458,29.38127178,484.179932,1
2.424242424,2.121212121,7.5615548,4.622399034,12.18395383,30.47535356,484.3709554,1
2.484848485,2.121212121,7.656264199,4.62239985,12.27866405,28.28162335,484.5596055,1
2.545454545,2.121212121,0,0,0,34.00315595,486.152954,1
2.606060606,2.121212121,0,0,0,32.90075997,486.152954,1
2.666666667,2.121212121,0,0,0,32.90052744,486.152954,1
2.727272727,2.121212121,0,0,0,32.90066872,486.152954,1
2.787878788,2.121212121,0,0,0,30.57659942,486.152954,1
2.848484848,2.121212121,0,0,0,30.57500828,486.152954,1
2.909090909,2.121212121,0,0,0,30.57659101,486.152954,1
2.96969697,2.121212121,0,0,0,28.69090909,486.152954,1
3.03030303,2.121212121,0,0,0,30.57666384,486.152954,1
3.090909091,2.121212121,0,0,0,28.69090909,486.152954,1
3.151515152,2.121212121,0,0,0,26.26666667,486.152954,1
3.212121212,2.121212121,0,0,0,28.69090909,486.152954,1
3.272727273,2.121212121,0,0,0,26.26666667,486.152954,1
3.333333333,2.121212121,0,0,0,28.69090909,486.152954,1
3.393939394,2.121212121,0,0,0,26.26666667,486.152954,1
3.454545455,2.121212121,0,0,0,26.26666667,486.152954,1
3.515151515,2.121212121,0,0,0,26.09730492,486.152954,1
3.575757576,2.121212121,0,0,0,26.09730492,486.152954,1
3.636363636,2.121212121,0,0,0,26.09730492,486.152954,1
3.696969697,2.121212121,0,0,0,26.09730492,486.152954,1
3.757575758,2.121212121,0,0,0,26.09730492,486.152954,1
3.818181818,2.121212121,0,0,0,26.09730492,486.152954,1
3.878787879,2.121212121,0,0,0,26.09730492,486.152954,1
3.939393939,2.121212121,0,0,0,26.09730492,486.152954,1
4,2.121212121,0,0,0,26.09730492,486.152954,1
4.060606061,2.121212121,0,0,0,26.26666667,486.152954,1
4.121212121,2.121212121,0,0,0,26.09730492,486.152954,1
4.181818182,2.121212121,0,0,0,26.09730492,486.152954,1
4.242424242,2.121212121,0,0,0,26.09730492,486.152954,1
4.303030303,2.121212121,0,0,0,26.09730492,486.152954,1
4.363636364,2.121212121,0,0,0,26.09730492,486.152954,1
4.424242424,2.121212121,0,0,0,26.09730492,486.152954,1
4.484848485,2.121212121,0,0,0,26.09730492,486.152954,1
4.545454545,2.121212121,0,0,0,26.09730492,486.152954,1
4.606060606,2.121212121,0,0,0,26.09730492,486.152954,1
4.666666667,2.121212121,0,0,0,26.09730492,486.152954,1
4.727272727,2.121212121,0,0,0,26.09730492,486.152954,1
4.787878788,2.121212121,0,0,0,26.09730492,486.152954,1
4.848484848,2.121212121,0,0,0,26.09730492,486.152954,1
4.909090909,2.121212121,0,0,0,26.09730492,486.152954,1
4.96969697,2.121212121,0,0,0,26.09730492,486.152954,1
5.03030303,2.121212121,0,0,0,26.09730492,486.152954,1
5.090909091,2.121212121,0,0,0,26.09730492,486.152954,1
5.151515152,2.121212121,0,0,0,26.09730492,486.152954,1
5.212121212,2.121212121,0,0,0,26.09730492,486.152954,1
5.272727273,2.121212121,0,0,0,26.09730492,486.152954,1
5.333333333,2.121212121,0,0,0,26.09730492,486.152954,1
5.393939394,2.121212121,0,0,0,26.09730492,486.152954,1
5.454545455,2.121212121,0,0,0,26.09730492,486.152954,1
5.515151515,2.121212121,0,0,0,26.09730492,486.152954,1
5.575757576,2.121212121,0,0,0,26.09730492,486.152954,1
5.636363636,2.121212121,0,0,0,26.09730492,486.152954,1
5.696969697,2.121212121,0,0,0,26.09730492,486.152954,1
5.757575758,2.121212121,0,0,0,26.09730492,486.152954,1
5.818181818,2.121212121,0,0,0,26.09730492,486.152954,1
5.878787879,2.121212121,0,0,0,26.09730492,486.152954,1
5.939393939,2.121212121,0,0,0,26.09730492,486.152954,1
6,2.121212121,0,0,0,26.09730492,486.152954,1
0,2.181818182,-1,76.77806131,75.77806131,27.76845858,400.9791089,1
0.06060606061,2.181818182,5.060606061,76.77731294,81.837919,21.70785252,407.0397151,1
0.1212121212,2.181818182,11.12121212,76.77889192,87.90010404,15.64724645,413.1003211,1
0.1818181818,2.181818182,17.18181818,76.77916942,93.9609876,9.586640394,419.160927,1
0.2424242424,2.181818182,16.09025608,54.52926594,70.61952202,22.64649163,428.7574312,1
0.303030303,2.181818182,20.78247171,66.1512292,86.9337009,8.600285954,430.5605082,1
0.3636363636,2.181818182,19.98866966,54.52884401,74.51751367,17.79842872,436.3008865,1
0.4242424242,2.181818182,21.67637514,54.52659823,76.20297337,15.37643207,439.5946001,1
0.4848484848,2.181818182,23.24465411,54.52945087,77.77410498,12.94933701,442.6603131,1
0.5454545455,2.181818182,24.71180744,54.52896203,79.24076947,10.52558343,445.5396943,1
0.6060606061,2.181818182,26.09678192,54.52897977,80.62576169,8.101323261,448.2630809,1
0.6666666667,2.181818182,20.23740399,38.03590832,58.2733123,24.59439471,453.4415545,1
0.7272727273,2.181818182,21.16497658,38.03601588,59.20099246,20.22599589,455.2687638,1
0.7878787879,2.181818182,22.05253785,38.03573747,60.08827532,19.16409062,457.0212977,1
0.8484848485,2.181818182,22.90615437,38.03573539,60.94188976,18.08107406,458.7076262,1
0.9090909091,2.181818182,23.7286939,38.03580914,61.76450304,17.32176662,460.3347294,1
0.9696969697,2.181818182,24.52405713,38.03595223,62.56000937,14.7005198,461.9084412,1
1.03030303,2.181818182,25.29504542,38.03506627,63.33011169,12.12705092,463.4336963,1
1.090909091,2.181818182,21.33298374,29.15486891,50.48785265,19.88205342,466.3440302,1
1.151515152,2.181818182,26.76845858,38.03584881,64.80430738,9.864393952,466.3551298,1
1.212121212,2.181818182,22.50750044,29.15498661,51.66248706,18.74311679,468.6732805,1
1.272727273,2.181818182,23.0727612,29.15544612,52.22820732,18.74307678,469.7941831,1
1.333333333,2.181818182,23.62332673,29.15458067,52.7779074,17.57164088,470.8887002,1
1.393939394,2.181818182,17.61131022,20.01586112,37.62717135,26.71013922,473.8544841,1
1.454545455,2.181818182,17.99534136,20.01582792,38.01116928,25.50725737,474.6175189,1
1.515151515,2.181818182,12.62313405,13.23114083,25.85427488,32.29123912,476.8333834,1
1.575757576,2.181818182,12.87637764,13.23118355,26.10756118,30.00518009,477.3366798,1
1.636363636,2.181818182,13.13122609,13.2316212,26.36284729,31.1277743,477.8303944,1
1.696969697,2.181818182,13.368643,13.2312877,26.59993071,27.58083351,478.3150328,1
1.757575758,2.181818182,13.60787549,13.23113825,26.83901374,27.58098296,478.791099,1
1.818181818,2.181818182,13.84324232,13.23121133,27.07445365,25.82169011,479.2590254,1
1.878787879,2.181818182,14.07478264,13.23148581,27.30626844,25.82327639,479.7192159,1
1.939393939,2.181818182,14.30219862,13.23118835,27.53338698,22.87677317,480.1720419,1
2,2.181818182,14.52640194,13.23109888,27.75750083,23.88445864,480.6178462,1
2.060606061,2.181818182,14.74686786,13.23119,27.97805786,22.87683752,481.0569454,1
2.121212121,2.181818182,14.96386816,13.23110482,28.19497298,23.8660573,481.4896334,1
2.181818182,2.181818182,7.170219912,4.688585346,11.85880526,31.41640183,483.7234323,1
2.242424242,2.181818182,7.270026113,4.688585031,11.95861114,30.38297727,483.9221516,1
2.303030303,2.181818182,7.36848589,4.688585984,12.05707187,29.31199488,484.1182032,1
2.363636364,2.181818182,7.465647202,4.688584703,12.1542319,29.31508568,484.3116916,1
2.424242424,2.181818182,7.561557509,4.688586085,12.25014359,30.4091665,484.502715,1
2.484848485,2.181818182,0,0,0,32.9040232,486.152954,1
2.545454545,2.181818182,0,0,0,34.00315595,486.152954,1
2.606060606,2.181818182,0,0,0,32.90075997,486.152954,1
2.666666667,2.181818182,0,0,0,32.90052744,486.152954,1
2.727272727,2.181818182,0,0,0,32.90066872,486.152954,1
2.787878788,2.181818182,0,0,0,30.57659942,486.152954,1
2.848484848,2.181818182,0,0,0,30.57500828,486.152954,1
2.909090909,2.181818182,0,0,0,30.57659101,486.152954,1
2.96969697,2.181818182,0,0,0,28.69090909,486.152954,1
3.03030303,2.181818182,0,0,0,30.57666384,486.152954,1
3.090909091,2.181818182,0,0,0,28.69090909,486.152954,1
3.151515152,2.181818182,0,0,0,26.76845858,486.152954,1
3.212121212,2.181818182,0,0,0,28.69090909,486.152954,1
3.272727273,2.181818182,0,0,0,26.76845858,486.152954,1
3.333333333,2.181818182,0,0,0,28.69090909,486.152954,1
3.393939394,2.181818182,0,0,0,26.76845858,486.152954,1
3.454545455,2.181818182,0,0,0,26.76845858,486.152954,1
3.515151515,2.181818182,0,0,0,26.76845858,486.152954,1
3.575757576,2.181818182,0,0,0,26.76845858,486.152954,1
3.636363636,2.181818182,0,0,0,26.76845858,486.152954,1
3.696969697,2.181818182,0,0,0,26.76845858,486.152954,1
3.757575758,2.181818182,0,0,0,26.76845858,486.152954,1
3.818181818,2.181818182,0,0,0,26.76845858,486.152954,1
3.878787879,2.181818182,0,0,0,26.76845858,486.152954,1
3.939393939,2.181818182,0,0,0,26.76845858,486.152954,1
4,2.181818182,0,0,0,26.76845858,486.152954,1
4.060606061,2.181818182,0,0,0,26.76845858,486.152954,1
4.121212121,2.181818182,0,0,0,26.76845858,486.152954,1
4.181818182,2.181818182,0,0,0,26.76845858,486.152954,1
4.242424242,2.181818182,0,0,0,26.76845858,486.152954,1
4.303030303,2.181818182,0,0,0,26.76845858,486.152954,1
4.363636364,2.181818182,0,0,0,26.76845858,486.152954,1
4.424242424,2.181818182,0,0,0,26.76845858,486.152954,1
4.484848485,2.181818182,0,0,0,26.76845858,486.152954,1
4.545454545,2.181818182,0,0,0,26.76845858,486.152954,1
4.606060606,2.181818182,0,0,0,26.76845858,486.152954,1
4.666666667,2.181818182,0,0,0,26.76845858,486.152954,1
4.727272727,2.181818182,0,0,0,26.76845858,486.152954,1
4.787878788,2.181818182,0,0,0,26.76845858,486.152954,1
4.848484848,2.181818182,0,0,0,26.76845858,486.152954,1
4.909090909,2.181818182,0,0,0,26.76845858,486.152954,1
4.96969697,2.181818182,0,0,0,26.76845858,486.152954,1
5.03030303,2.181818182,0,0,0,26.76845858,486.152954,1
5.090909091,2.181818182,0,0,0,26.76845858,486.152954,1
5.151515152,2.181818182,0,0,0,26.76845858,486.152954,1
5.212121212,2.181818182,0,0,0,26.76845858,486.152954,1
5.272727273,2.181818182,0,0,0,26.76845858,486.152954,1
5.333333333,2.181818182,0,0,0,26.76845858,486.152954,1
5.393939394,2.181818182,0,0,0,26.76845858,486.152954,1
5.454545455,2.181818182,0,0,0,26.76845858,486.152954,1
5.515151515,2.181818182,0,0,0,26.76845858,486.152954,1
5.575757576,2.181818182,0,0,0,26.76845858,486.152954,1
5.636363636,2.181818182,0,0,0,26.76845858,486.152954,1
5.696969697,2.181818182,0,0,0,26.76845858,486.152954,1
5.757575758,2.181818182,0,0,0,26.76845858,486.152954,1
5.818181818,2.181818182,0,0,0,26.76845858,486.152954,1
5.878787879,2.181818182,0,0,0,26.76845858,486.152954,1
5.939393939,2.181818182,0,0,0,26.76845858,486.152954,1
6,2.181818182,0,0,0,26.76845858,486.152954,1
0,2.242424242,-1,67.07165155,66.07165155,25.71277133,404.652668,1
0.06060606061,2.242424242,5.060606061,77.84854085,82.90914691,19.65216527,409.1676106,1
0.1212121212,2.242424242,11.12121212,77.84752063,88.96873275,13.59155921,415.2282167,1
0.1818181818,2.242424242,15.73155293,67.07190116,82.80345409,12.52809884,422.7050474,1
0.2424242424,2.242424242,18.43015138,67.07153948,85.50169086,10.10421809,427.8558657,1
0.303030303,2.242424242,20.78292503,67.06981758,87.85274261,7.681697573,432.3938297,1
0.3636363636,2.242424242,19.98890871,55.28901541,75.27792411,17.03825732,437.8121521,1
0.4242424242,2.242424242,21.6779252,55.28860158,76.96652678,14.61442872,441.1058647,1
0.4848484848,2.242424242,23.24369009,55.28893682,78.53262691,12.18985106,444.1715782,1
0.5454545455,2.242424242,24.71277133,55.288399,80.00117033,9.766146453,447.0509598,1
0.6060606061,2.242424242,22.02724694,41.83929824,63.86654518,20.79100479,451.6552327,1
0.6666666667,2.242424242,20.23830155,38.56469668,58.80299823,24.06560635,454.4957004,1
0.7272727273,2.242424242,21.16469907,38.56511406,59.72981314,19.69689771,456.3229096,1
0.7878787879,2.242424242,22.05254159,38.56533304,60.61787463,18.63449504,458.0754436,1
0.8484848485,2.242424242,22.90629844,38.56541988,61.47171832,17.55138957,459.761772,1
0.9090909091,2.242424242,23.73170208,38.56837367,62.30007574,16.78920209,461.388877,1
0.9696969697,2.242424242,24.52422377,38.56473012,63.08895389,14.17174191,462.9625871,1
1.03030303,2.242424242,20.72081076,29.5604387,50.28124946,20.60167849,465.9388323,1
1.090909091,2.242424242,21.33259204,29.56088299,50.89347503,19.47603934,467.1520472,1
1.151515152,2.242424242,16.92751566,22.68128446,39.60880012,25.2189583,471.0964803,1
1.212121212,2.242424242,22.50993547,29.56367756,52.07361303,18.33442585,469.4813013,1
1.272727273,2.242424242,16.81640321,20.29398947,37.11039268,27.60453343,472.8316597,1
1.333333333,2.242424242,23.62403023,29.56067113,53.18470136,17.16555043,471.6967171,1
1.393939394,2.242424242,17.60818633,20.29355859,37.90174492,26.43244175,474.4092162,1
1.454545455,2.242424242,12.36428165,13.41515088,25.77943253,32.10793441,476.6866127,1
1.515151515,2.242424242,12.62314185,13.41536661,26.03850846,32.10701333,477.2000797,1
1.575757576,2.242424242,12.87670439,13.41231341,26.2890178,29.82405022,477.703379,1
1.636363636,2.242424242,13.1248007,13.41536563,26.54016633,30.94402988,478.1970831,1
1.696969697,2.242424242,13.36857779,13.41536725,26.78394504,27.39675396,478.6817291,1
1.757575758,2.242424242,13.60792093,13.41547226,27.02339319,27.39664895,479.1577952,1
1.818181818,2.242424242,13.8432634,13.41535985,27.25862325,25.63754159,479.6257216,1
1.878787879,2.242424242,14.07460037,13.41535244,27.48995281,25.63940976,480.0859121,1
1.939393939,2.242424242,14.30228224,13.41535318,27.71763542,22.69260834,480.5387382,1
2,2.242424242,14.52619529,13.41535814,27.94155343,23.70019939,480.9845424,1
2.060606061,2.242424242,6.966312728,4.753849453,11.72016218,31.35417807,483.4474765,1
2.121212121,2.242424242,7.068998093,4.753849742,11.82284784,32.34331238,483.6518752,1
2.181818182,2.242424242,7.170222653,4.753849272,11.92407193,31.35113791,483.8533742,1
2.242424242,2.242424242,7.270028348,4.753849762,12.02387811,30.31771254,484.0520935,1
