trial,seed,n_users,provider,pE,pN,approx_gain,exact_gain,abs_error,rel_error,approx_best_set,exact_best_set,candidate_count
2,20270005,10,E,0.02414673153181531,0.011183279532716962,31.757281206691964,4.440892098500626e-16,31.757281206691964,3175728120.669196,"(0, 1, 2, 3, 4, 5, 6, 7, 9)","(1, 2, 3, 6)",32
2,20270005,10,N,0.02414673153181531,0.011183279532716962,108.21901316372043,0.0,108.21901316372043,10821901316.372044,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(0, 2, 3, 4, 6, 8, 9)",32
3,20270006,10,E,0.016468832174212425,0.019907742901212118,54.95150041550864,0.38796598063030724,54.563534434878335,140.63999721375552,"(3, 5, 6, 7)","(0, 1, 7)",20
3,20270006,10,N,0.016468832174212425,0.019907742901212118,133.47219693919817,0.0,133.47219693919817,13347219693.919817,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(9,)",20
3,20270006,10,E,0.02515687193828093,0.02270272692813545,54.59225428310946,2.220446049250313e-16,54.59225428310946,5459225428.310946,"(3, 4, 5, 6, 7)","(0, 1, 2, 3)",35
3,20270006,10,N,0.02515687193828093,0.02270272692813545,133.36039757812122,0.0,133.36039757812122,13336039757.812122,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(0, 1, 2, 6, 8, 9)",35
3,20270006,10,E,0.017147051410259528,0.020927516128475494,54.495712511273624,0.0,54.495712511273624,5449571251.127362,"(3, 5, 6, 7)","(1, 2, 4, 6, 8, 9)",35
3,20270006,10,N,0.017147051410259528,0.020927516128475494,133.43140601010762,0.0,133.43140601010762,13343140601.010761,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(1, 2, 4, 6, 8, 9)",35
3,20270006,10,E,0.023673791857040254,0.01668475132726212,53.84303846659555,2.220446049250313e-16,53.84303846659555,5384303846.659555,"(3, 5, 6, 7)","(0, 1, 2, 3)",32
3,20270006,10,N,0.023673791857040254,0.01668475132726212,133.60111660215617,0.0,133.60111660215617,13360111660.215616,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(3, 6, 7)",32
3,20270006,10,E,0.024017068971438942,0.02423839020749447,54.07340339579336,0.2646926406376804,53.80871075515568,203.2875210490296,"(3, 5, 6, 7)","(0, 1, 2, 3)",32
3,20270006,10,N,0.024017068971438942,0.02423839020749447,133.29897104694686,0.0,133.29897104694686,13329897104.694685,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(3, 4, 9)",32
4,20270007,10,E,0.0177954691293638,0.012048422088875844,46.30617599029549,0.05558492650693536,46.250591063788555,832.0707423804517,"(0, 2, 6, 7, 9)","(0, 1, 7)",32
4,20270007,10,N,0.0177954691293638,0.012048422088875844,103.54835309338996,0.0,103.54835309338996,10354835309.338997,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(2, 7, 8)",32
4,20270007,10,E,0.016711742332371778,0.026564552630277877,46.35896374348776,1.1102230246251565e-16,46.35896374348776,4635896374.348776,"(0, 2, 6, 7, 9)","(0, 1, 7)",36
4,20270007,10,N,0.016711742332371778,0.026564552630277877,105.92738245143343,0.0,105.92738245143343,10592738245.143343,"(0, 1, 2, 3, 5, 6, 7, 8, 9)","(2, 4, 6, 7, 9)",36
4,20270007,10,E,0.0276638962490501,0.011530604500007783,46.818771367418925,1.4587759680733932,45.359995399345536,31.094558994725233,"(0, 2, 3, 6, 7)","(0, 1, 4, 9)",20
