pE,pN,combined_gap
4.161016949,0.9728813559,32.09168244000001
4.244915254,0.9728813559,30.770615729999996
4.328813559,0.9728813559,30.06848127
4.412711864,0.9728813559,28.107044780000003
4.496610169,0.9728813559,26.942357840000007
4.580508475,0.9728813559,25.357850300000003
4.66440678,0.9728813559,24.624306070000003
4.748305085,0.9728813559,24.23630738
4.83220339,0.9728813559,22.4786901
4.916101695,0.9728813559,21.793932160000004
5.0,0.9728813559,20.481132080000002
0.05,1.056779661,131.19158905999998
0.1338983051,1.056779661,131.19158905999998
0.2177966102,1.056779661,131.19158905999998
0.3016949153,1.056779661,131.19158905999998
0.3855932203,1.056779661,131.19158905999998
0.4694915254,1.056779661,131.19158905999998
0.5533898305,1.056779661,131.19158905999998
0.6372881356,1.056779661,131.06760796
0.7211864407,1.056779661,126.33500326000001
0.8050847458,1.056779661,121.58953896
0.8889830508,1.056779661,117.39413796
0.9728813559,1.056779661,113.65592695999999
1.056779661,1.056779661,109.71486465999999
1.140677966,1.056779661,106.29027145999999
1.224576271,1.056779661,103.34867266
1.308474576,1.056779661,100.41157655999999
1.392372881,1.056779661,97.36380656
1.476271186,1.056779661,94.95889915999999
1.560169492,1.056779661,90.87958136
1.644067797,1.056779661,87.20802996
1.727966102,1.056779661,83.62176846
1.811864407,1.056779661,81.14511556
1.895762712,1.056779661,78.47811266
1.979661017,1.056779661,76.48529015999999
2.063559322,1.056779661,74.16690656
2.147457627,1.056779661,71.63516346
2.231355932,1.056779661,68.68034156
2.315254237,1.056779661,65.56656045999999
2.399152542,1.056779661,63.80668616
2.483050847,1.056779661,61.84915076
2.566949153,1.056779661,59.78492695999999
2.650847458,1.056779661,57.74038856999999
2.734745763,1.056779661,55.706308269999994
2.818644068,1.056779661,54.85679546
2.902542373,1.056779661,52.86129289
2.986440678,1.056779661,51.82821031
3.070338983,1.056779661,50.524657059999996
3.154237288,1.056779661,47.93874724999999
3.238135593,1.056779661,46.95861605
3.322033898,1.056779661,44.492554029999994
3.405932203,1.056779661,42.1636623
3.489830508,1.056779661,41.41689074
3.573728814,1.056779661,38.59116770999999
3.657627119,1.056779661,37.575642200000004
3.741525424,1.056779661,34.789235590000004
3.825423729,1.056779661,34.45664556
3.909322034,1.056779661,31.81433428999999
3.993220339,1.056779661,30.737419899999992
4.077118644,1.056779661,29.453414479999992
4.161016949,1.056779661,28.73575024
4.244915254,1.056779661,27.41468352999999
4.328813559,1.056779661,26.712549069999994
4.412711864,1.056779661,24.751112579999997
4.496610169,1.056779661,23.58642564
4.580508475,1.056779661,22.001918099999997
4.66440678,1.056779661,21.268373869999998
4.748305085,1.056779661,20.880375179999994
4.83220339,1.056779661,19.122757899999996
4.916101695,1.056779661,18.43799996
5.0,1.056779661,17.125199879999997
0.05,1.140677966,127.83565685999999
0.1338983051,1.140677966,127.83565685999999
0.2177966102,1.140677966,127.83565685999999
0.3016949153,1.140677966,127.83565685999999
0.3855932203,1.140677966,127.83565685999999
0.4694915254,1.140677966,127.83565685999999
0.5533898305,1.140677966,127.83565685999999
0.6372881356,1.140677966,127.71167576
0.7211864407,1.140677966,122.97907106000001
0.8050847458,1.140677966,118.23360676
0.8889830508,1.140677966,114.03820576
0.9728813559,1.140677966,110.29999475999999
1.056779661,1.140677966,106.35893245999999
1.140677966,1.140677966,102.93433925999999
1.224576271,1.140677966,99.99274046000001
1.308474576,1.140677966,97.05564435999999
1.392372881,1.140677966,94.00787436
1.476271186,1.140677966,91.60296695999999
1.560169492,1.140677966,87.52364916
1.644067797,1.140677966,83.85209776
1.727966102,1.140677966,80.26583626
1.811864407,1.140677966,77.78918336
1.895762712,1.140677966,75.12218046
1.979661017,1.140677966,73.12935796
2.063559322,1.140677966,70.81097436
2.147457627,1.140677966,68.27923126
2.231355932,1.140677966,65.32440936
2.315254237,1.140677966,62.21062825999999
2.399152542,1.140677966,60.45075396
2.483050847,1.140677966,58.49321856
2.566949153,1.140677966,56.428994759999995
2.650847458,1.140677966,54.384456369999995
2.734745763,1.140677966,52.350376069999996
2.818644068,1.140677966,51.50086326
2.902542373,1.140677966,49.50536069
2.986440678,1.140677966,48.472278110000005
3.070338983,1.140677966,47.16872486
3.154237288,1.140677966,44.582815049999994
3.238135593,1.140677966,43.602683850000005
3.322033898,1.140677966,41.136621829999996
3.405932203,1.140677966,38.8077301
3.489830508,1.140677966,38.06095854
3.573728814,1.140677966,35.235235509999995
3.657627119,1.140677966,34.219710000000006
3.741525424,1.140677966,31.433303390000006
3.825423729,1.140677966,31.10071336
3.909322034,1.140677966,28.458402089999993
3.993220339,1.140677966,27.381487699999994
4.077118644,1.140677966,26.097482279999994
4.161016949,1.140677966,25.379818040000004
4.244915254,1.140677966,24.058751329999993
4.328813559,1.140677966,23.356616869999996
4.412711864,1.140677966,21.39518038
4.496610169,1.140677966,20.230493440000004
4.580508475,1.140677966,18.6459859
4.66440678,1.140677966,17.91244167
4.748305085,1.140677966,17.524442979999996
4.83220339,1.140677966,15.766825699999998
4.916101695,1.140677966,15.082067760000001
5.0,1.140677966,13.769267679999999
0.05,1.224576271,124.47972464999998
0.1338983051,1.224576271,124.47972464999998
0.2177966102,1.224576271,124.47972464999998
0.3016949153,1.224576271,124.47972464999998
0.3855932203,1.224576271,124.47972464999998
0.4694915254,1.224576271,124.47972464999998
0.5533898305,1.224576271,124.47972464999998
0.6372881356,1.224576271,124.35574355
0.7211864407,1.224576271,119.62313885
0.8050847458,1.224576271,114.87767455
0.8889830508,1.224576271,110.68227354999999
0.9728813559,1.224576271,106.94406254999998
1.056779661,1.224576271,103.00300024999999
1.140677966,1.224576271,99.57840704999998
1.224576271,1.224576271,96.63680825
1.308474576,1.224576271,93.69971214999998
1.392372881,1.224576271,90.65194215
1.476271186,1.224576271,88.24703474999998
1.560169492,1.224576271,84.16771695
1.644067797,1.224576271,80.49616555
1.727966102,1.224576271,76.90990405
1.811864407,1.224576271,74.43325114999999
1.895762712,1.224576271,71.76624824999999
1.979661017,1.224576271,69.77342575
2.063559322,1.224576271,67.45504215
2.147457627,1.224576271,64.92329905
2.231355932,1.224576271,61.968477150000005
2.315254237,1.224576271,58.854696049999994
2.399152542,1.224576271,57.09482175
2.483050847,1.224576271,55.137286350000004
2.566949153,1.224576271,53.073062549999996
2.650847458,1.224576271,51.028524159999996
2.734745763,1.224576271,48.99444386
2.818644068,1.224576271,48.144931050000004
2.902542373,1.224576271,46.149428480000005
2.986440678,1.224576271,45.116345900000006
3.070338983,1.224576271,43.81279265
3.154237288,1.224576271,41.226882839999995
3.238135593,1.224576271,40.24675164000001
3.322033898,1.224576271,37.78068962
3.405932203,1.224576271,35.45179789
3.489830508,1.224576271,34.70502633
3.573728814,1.224576271,31.879303299999997
3.657627119,1.224576271,30.863777790000007
3.741525424,1.224576271,28.077371180000007
3.825423729,1.224576271,27.74478115
3.909322034,1.224576271,25.102469879999994
3.993220339,1.224576271,24.025555489999995
4.077118644,1.224576271,22.741550069999995
4.161016949,1.224576271,22.023885830000005
4.244915254,1.224576271,20.702819119999994
4.328813559,1.224576271,20.000684659999997
4.412711864,1.224576271,18.03924817
4.496610169,1.224576271,16.874561230000005
4.580508475,1.224576271,15.29005369
4.66440678,1.224576271,14.556509460000001
4.748305085,1.224576271,14.168510769999997
4.83220339,1.224576271,12.41089349
4.916101695,1.224576271,11.726135550000002
5.0,1.224576271,10.41333547
0.05,1.308474576,121.12379245
0.1338983051,1.308474576,121.12379245
0.2177966102,1.308474576,121.12379245
0.3016949153,1.308474576,121.12379245
0.3855932203,1.308474576,121.12379245
0.4694915254,1.308474576,121.12379245
0.5533898305,1.308474576,121.12379245
0.6372881356,1.308474576,120.99981135000002
0.7211864407,1.308474576,116.26720665000002
0.8050847458,1.308474576,111.52174235000001
0.8889830508,1.308474576,107.32634135
0.9728813559,1.308474576,103.58813035
1.056779661,1.308474576,99.64706805
1.140677966,1.308474576,96.22247485
1.224576271,1.308474576,93.28087605000002
1.308474576,1.308474576,90.34377995
1.392372881,1.308474576,87.29600995000001
1.476271186,1.308474576,84.89110255
1.560169492,1.308474576,80.81178475000002
1.644067797,1.308474576,77.14023335000002
1.727966102,1.308474576,73.55397185000001
1.811864407,1.308474576,71.07731895
1.895762712,1.308474576,68.41031605
1.979661017,1.308474576,66.41749354999999
2.063559322,1.308474576,64.09910995000001
2.147457627,1.308474576,61.567366850000006
2.231355932,1.308474576,58.61254495000001
2.315254237,1.308474576,55.498763849999996
2.399152542,1.308474576,53.73888955
2.483050847,1.308474576,51.781354150000006
2.566949153,1.308474576,49.71713035
2.650847458,1.308474576,47.67259196
2.734745763,1.308474576,45.63851166
2.818644068,1.308474576,44.788998850000006
2.902542373,1.308474576,42.79349628000001
2.986440678,1.308474576,41.76041370000001
3.070338983,1.308474576,40.45686045
3.154237288,1.308474576,37.87095064
3.238135593,1.308474576,36.89081944000001
3.322033898,1.308474576,34.42475742
3.405932203,1.308474576,32.095865690000004
3.489830508,1.308474576,31.349094130000005
3.573728814,1.308474576,28.5233711
3.657627119,1.308474576,27.50784559000001
3.741525424,1.308474576,24.72143898000001
3.825423729,1.308474576,24.388848950000003
3.909322034,1.308474576,21.746537679999996
3.993220339,1.308474576,20.669623289999997
4.077118644,1.308474576,19.385617869999997
4.161016949,1.308474576,18.667953630000007
4.244915254,1.308474576,17.346886919999996
4.328813559,1.308474576,16.64475246
4.412711864,1.308474576,14.683315970000002
4.496610169,1.308474576,13.518629030000007
4.580508475,1.308474576,11.934121490000003
4.66440678,1.308474576,11.200577260000003
4.748305085,1.308474576,10.81257857
4.83220339,1.308474576,9.11843924
4.916101695,1.308474576,8.433681300000003
5.0,1.308474576,7.120881220000001
0.05,1.392372881,117.76786024999998
0.1338983051,1.392372881,117.76786024999998
0.2177966102,1.392372881,117.76786024999998
0.3016949153,1.392372881,117.76786024999998
0.3855932203,1.392372881,117.76786024999998
0.4694915254,1.392372881,117.76786024999998
0.5533898305,1.392372881,117.76786024999998
0.6372881356,1.392372881,117.64387915
0.7211864407,1.392372881,112.91127445000001
0.8050847458,1.392372881,108.16581015
0.8889830508,1.392372881,103.97040915
0.9728813559,1.392372881,100.23219814999999
1.056779661,1.392372881,96.29113584999999
1.140677966,1.392372881,92.86654264999999
1.224576271,1.392372881,89.92494385
1.308474576,1.392372881,86.98784774999999
1.392372881,1.392372881,83.94007775
1.476271186,1.392372881,81.53517034999999
1.560169492,1.392372881,77.45585255
1.644067797,1.392372881,73.78430115
1.727966102,1.392372881,70.19803965
1.811864407,1.392372881,67.72138675
1.895762712,1.392372881,65.05438385
1.979661017,1.392372881,63.06156134999999
2.063559322,1.392372881,60.74317775
2.147457627,1.392372881,58.21143465
2.231355932,1.392372881,55.25661275
2.315254237,1.392372881,52.14283164999999
2.399152542,1.392372881,50.38295735
2.483050847,1.392372881,48.42542195
2.566949153,1.392372881,46.36119814999999
2.650847458,1.392372881,44.31665975999999
2.734745763,1.392372881,42.282579459999994
2.818644068,1.392372881,41.43306665
2.902542373,1.392372881,39.43756408
2.986440678,1.392372881,38.4044815
3.070338983,1.392372881,37.100928249999996
3.154237288,1.392372881,34.51501843999999
3.238135593,1.392372881,33.53488724
3.322033898,1.392372881,31.068825219999994
3.405932203,1.392372881,28.73993349
3.489830508,1.392372881,27.99316193
3.573728814,1.392372881,25.167438899999993
3.657627119,1.392372881,24.151913390000004
3.741525424,1.392372881,21.365506780000004
3.825423729,1.392372881,21.03291675
3.909322034,1.392372881,18.39060547999999
3.993220339,1.392372881,17.313691089999992
4.077118644,1.392372881,16.029685669999992
4.161016949,1.392372881,15.312021430000001
4.244915254,1.392372881,13.99095471999999
4.328813559,1.392372881,13.288820259999994
4.412711864,1.392372881,11.327383769999997
4.496610169,1.392372881,10.162696830000002
4.580508475,1.392372881,8.578189289999997
4.66440678,1.392372881,8.07933645
4.748305085,1.392372881,7.691337759999996
4.83220339,1.392372881,6.717801909999999
4.916101695,1.392372881,6.033043970000001
5.0,1.392372881,5.377988600000002
0.05,1.476271186,114.41192803999999
0.1338983051,1.476271186,114.41192803999999
0.2177966102,1.476271186,114.41192803999999
0.3016949153,1.476271186,114.41192803999999
0.3855932203,1.476271186,114.41192803999999
0.4694915254,1.476271186,114.41192803999999
0.5533898305,1.476271186,114.41192803999999
0.6372881356,1.476271186,114.28794694000001
0.7211864407,1.476271186,109.55534224000002
0.8050847458,1.476271186,104.80987794
0.8889830508,1.476271186,100.61447694
0.9728813559,1.476271186,96.87626594
1.056779661,1.476271186,92.93520364
1.140677966,1.476271186,89.51061044
1.224576271,1.476271186,86.56901164000001
1.308474576,1.476271186,83.63191554
1.392372881,1.476271186,80.58414554000001
1.476271186,1.476271186,78.17923814
1.560169492,1.476271186,74.09992034000001
1.644067797,1.476271186,70.42836894000001
1.727966102,1.476271186,66.84210744
1.811864407,1.476271186,64.36545454
1.895762712,1.476271186,61.698451639999995
1.979661017,1.476271186,59.70562913999999
2.063559322,1.476271186,57.38724554
2.147457627,1.476271186,54.85550244
2.231355932,1.476271186,51.90068054
2.315254237,1.476271186,48.78689943999999
2.399152542,1.476271186,47.02702514
2.483050847,1.476271186,45.06948974
2.566949153,1.476271186,43.005265939999994
2.650847458,1.476271186,40.960727549999994
2.734745763,1.476271186,38.926647249999995
2.818644068,1.476271186,38.07713444
2.902542373,1.476271186,36.08163187
2.986440678,1.476271186,35.048549290000004
3.070338983,1.476271186,33.74499604
3.154237288,1.476271186,31.159086229999993
3.238135593,1.476271186,30.178955030000004
3.322033898,1.476271186,27.712893009999995
3.405932203,1.476271186,25.38400128
3.489830508,1.476271186,24.63722972
3.573728814,1.476271186,21.811506689999995
3.657627119,1.476271186,20.795981180000005
3.741525424,1.476271186,18.009574570000005
3.825423729,1.476271186,17.67698454
3.909322034,1.476271186,15.034673269999992
3.993220339,1.476271186,13.957758879999993
4.077118644,1.476271186,12.673753459999993
4.161016949,1.476271186,11.956089220000003
4.244915254,1.476271186,10.635022509999992
4.328813559,1.476271186,9.932888049999995
4.412711864,1.476271186,7.971451559999998
4.496610169,1.476271186,6.806764620000003
4.580508475,1.476271186,5.633112779999998
4.66440678,1.476271186,5.707259039999997
4.748305085,1.476271186,5.319260349999993
4.83220339,1.476271186,4.239192779999996
4.916101695,1.476271186,3.690164000000003
5.0,1.476271186,3.8658352000000065
0.05,1.560169492,113.8952847
0.1338983051,1.560169492,111.05599583999998
0.2177966102,1.560169492,111.05599583999998
0.3016949153,1.560169492,111.05599583999998
0.3855932203,1.560169492,111.05599583999998
0.4694915254,1.560169492,111.05599583999998
0.5533898305,1.560169492,111.05599583999998
0.6372881356,1.560169492,110.93201474
0.7211864407,1.560169492,106.19941004
0.8050847458,1.560169492,101.45394574
0.8889830508,1.560169492,97.25854473999999
0.9728813559,1.560169492,93.52033373999998
1.056779661,1.560169492,89.57927143999999
1.140677966,1.560169492,86.15467823999998
1.224576271,1.560169492,83.21307944
1.308474576,1.560169492,80.27598333999998
1.392372881,1.560169492,77.22821334
1.476271186,1.560169492,74.82330593999998
1.560169492,1.560169492,70.74398814
1.644067797,1.560169492,67.07243674
1.727966102,1.560169492,63.48617524
1.811864407,1.560169492,61.00952234
1.895762712,1.560169492,58.34251944
1.979661017,1.560169492,56.349696939999994
2.063559322,1.560169492,54.031313340000004
2.147457627,1.560169492,51.499570240000004
2.231355932,1.560169492,48.544748340000005
2.315254237,1.560169492,45.430967239999994
2.399152542,1.560169492,43.67109294
2.483050847,1.560169492,41.713557540000004
2.566949153,1.560169492,39.649333739999996
2.650847458,1.560169492,37.604795349999996
2.734745763,1.560169492,35.57071505
2.818644068,1.560169492,34.721202240000004
2.902542373,1.560169492,32.725699670000004
2.986440678,1.560169492,31.692617090000006
3.070338983,1.560169492,30.38906384
3.154237288,1.560169492,27.803154029999995
3.238135593,1.560169492,26.823022830000006
3.322033898,1.560169492,24.356960809999997
3.405932203,1.560169492,22.02806908
3.489830508,1.560169492,21.281297520000003
3.573728814,1.560169492,18.455574489999997
3.657627119,1.560169492,17.440048980000007
3.741525424,1.560169492,14.653642370000007
3.825423729,1.560169492,14.321052340000001
3.909322034,1.560169492,11.678741069999994
3.993220339,1.560169492,10.601826679999995
4.077118644,1.560169492,9.317821259999995
4.161016949,1.560169492,8.600157020000005
4.244915254,1.560169492,7.279090309999994
4.328813559,1.560169492,6.576955849999997
4.412711864,1.560169492,5.207068200000002
4.496610169,1.560169492,4.873010150000006
4.580508475,1.560169492,3.288502610000002
4.66440678,1.560169492,3.2517505
4.748305085,1.560169492,4.782039800000007
4.83220339,1.560169492,4.811175200000008
4.916101695,1.560169492,4.830437200000006
5.0,1.560169492,5.934840300000005
0.05,1.644067797,113.8952847
0.1338983051,1.644067797,107.70006363999998
0.2177966102,1.644067797,107.70006363999998
0.3016949153,1.644067797,107.70006363999998
0.3855932203,1.644067797,107.70006363999998
0.4694915254,1.644067797,107.70006363999998
0.5533898305,1.644067797,107.70006363999998
0.6372881356,1.644067797,107.57608254
0.7211864407,1.644067797,102.84347784
0.8050847458,1.644067797,98.09801354
0.8889830508,1.644067797,93.90261253999999
0.9728813559,1.644067797,90.16440153999999
1.056779661,1.644067797,86.22333923999999
1.140677966,1.644067797,82.79874603999998
1.224576271,1.644067797,79.85714724
1.308474576,1.644067797,76.92005113999998
1.392372881,1.644067797,73.87228114
1.476271186,1.644067797,71.46737373999999
1.560169492,1.644067797,67.38805594
1.644067797,1.644067797,63.71650454
1.727966102,1.644067797,60.130243039999996
1.811864407,1.644067797,57.65359013999999
1.895762712,1.644067797,54.98658723999999
1.979661017,1.644067797,52.99376473999999
2.063559322,1.644067797,50.67538114
2.147457627,1.644067797,48.14363804
2.231355932,1.644067797,45.18881614
2.315254237,1.644067797,42.07503503999999
2.399152542,1.644067797,40.315160739999996
2.483050847,1.644067797,38.35762534
2.566949153,1.644067797,36.29340153999999
2.650847458,1.644067797,34.24886314999999
2.734745763,1.644067797,32.21478284999999
2.818644068,1.644067797,31.36527004
2.902542373,1.644067797,29.36976747
2.986440678,1.644067797,28.33668489
3.070338983,1.644067797,27.033131639999993
3.154237288,1.644067797,24.44722182999999
3.238135593,1.644067797,23.46709063
3.322033898,1.644067797,21.00102860999999
3.405932203,1.644067797,18.672136879999996
3.489830508,1.644067797,17.925365319999997
3.573728814,1.644067797,15.099642289999991
3.657627119,1.644067797,14.084116780000002
3.741525424,1.644067797,11.297710170000002
3.825423729,1.644067797,10.965120139999996
3.909322034,1.644067797,8.322808869999989
3.993220339,1.644067797,7.24589447999999
4.077118644,1.644067797,5.96188905999999
4.161016949,1.644067797,5.2442248199999995
4.244915254,1.644067797,4.069332299999999
4.328813559,1.644067797,5.010656189999999
4.412711864,1.644067797,3.049219700000002
4.496610169,1.644067797,4.8000425000000035
4.580508475,1.644067797,4.746180700000011
4.66440678,1.644067797,5.787950100000003
4.748305085,1.644067797,6.78476040000001
4.83220339,1.644067797,5.803339600000001
4.916101695,1.644067797,8.851476599999998
5.0,1.644067797,9.031308500000009
0.05,1.727966102,113.6303155
0.1338983051,1.727966102,105.24048499
0.2177966102,1.727966102,104.34413142999999
0.3016949153,1.727966102,104.34413142999999
0.3855932203,1.727966102,104.34413142999999
0.4694915254,1.727966102,104.34413142999999
0.5533898305,1.727966102,104.34413142999999
0.6372881356,1.727966102,104.22015033000001
0.7211864407,1.727966102,99.48754563000001
0.8050847458,1.727966102,94.74208133
0.8889830508,1.727966102,90.54668033
0.9728813559,1.727966102,86.80846933
1.056779661,1.727966102,82.86740703
1.140677966,1.727966102,79.44281382999999
1.224576271,1.727966102,76.50121503000001
1.308474576,1.727966102,73.56411892999999
1.392372881,1.727966102,70.51634893
1.476271186,1.727966102,68.11144153
1.560169492,1.727966102,64.03212373000001
1.644067797,1.727966102,60.36057233000001
1.727966102,1.727966102,56.774310830000005
1.811864407,1.727966102,54.29765793
1.895762712,1.727966102,51.63065503
1.979661017,1.727966102,49.63783253
2.063559322,1.727966102,47.31944893000001
2.147457627,1.727966102,44.78770583000001
2.231355932,1.727966102,41.83288393000001
2.315254237,1.727966102,38.71910283
2.399152542,1.727966102,36.959228530000004
2.483050847,1.727966102,35.00169313000001
2.566949153,1.727966102,32.93746933
2.650847458,1.727966102,30.89293094
2.734745763,1.727966102,28.85885064
2.818644068,1.727966102,28.009337830000007
2.902542373,1.727966102,26.013835260000008
2.986440678,1.727966102,24.98075268000001
3.070338983,1.727966102,23.67719943
3.154237288,1.727966102,21.091289619999998
3.238135593,1.727966102,20.11115842000001
3.322033898,1.727966102,17.6450964
3.405932203,1.727966102,15.316204670000005
3.489830508,1.727966102,14.569433110000006
3.573728814,1.727966102,11.74371008
3.657627119,1.727966102,10.72818457000001
3.741525424,1.727966102,7.94177796000001
3.825423729,1.727966102,7.6091879300000045
3.909322034,1.727966102,4.966876659999997
3.993220339,1.727966102,3.8941130999999984
4.077118644,1.727966102,2.647858119999995
4.161016949,1.727966102,4.302390099999997
4.244915254,1.727966102,4.8208734999999905
4.328813559,1.727966102,4.751169899999994
4.412711864,1.727966102,4.639933599999992
4.496610169,1.727966102,5.526817699999995
4.580508475,1.727966102,6.540160499999999
4.66440678,1.727966102,6.49769409999999
4.748305085,1.727966102,9.479139599999996
4.83220339,1.727966102,10.6309076
4.916101695,1.727966102,10.7313094
5.0,1.727966102,10.89007389999999
0.05,1.811864407,113.6303155
0.1338983051,1.811864407,105.24048499
0.2177966102,1.811864407,100.98819922999999
0.3016949153,1.811864407,100.98819922999999
0.3855932203,1.811864407,100.98819922999999
0.4694915254,1.811864407,100.98819922999999
0.5533898305,1.811864407,100.98819922999999
0.6372881356,1.811864407,100.86421813000001
0.7211864407,1.811864407,96.13161343000002
0.8050847458,1.811864407,91.38614913
0.8889830508,1.811864407,87.19074813
0.9728813559,1.811864407,83.45253713
1.056779661,1.811864407,79.51147483
1.140677966,1.811864407,76.08688163
1.224576271,1.811864407,73.14528283000001
1.308474576,1.811864407,70.20818673
1.392372881,1.811864407,67.16041673000001
1.476271186,1.811864407,64.75550933
1.560169492,1.811864407,60.67619153000001
1.644067797,1.811864407,57.00464013000001
1.727966102,1.811864407,53.41837863000001
1.811864407,1.811864407,50.94172573
1.895762712,1.811864407,48.27472283
1.979661017,1.811864407,46.28190033
2.063559322,1.811864407,43.96351673000001
2.147457627,1.811864407,41.43177363000001
2.231355932,1.811864407,38.47695173000001
2.315254237,1.811864407,35.36317063
2.399152542,1.811864407,33.603296330000006
2.483050847,1.811864407,31.64576093000001
2.566949153,1.811864407,29.58153713
2.650847458,1.811864407,27.53699874
2.734745763,1.811864407,25.502918440000002
2.818644068,1.811864407,24.65340563000001
2.902542373,1.811864407,22.65790306000001
2.986440678,1.811864407,21.62482048000001
3.070338983,1.811864407,20.321267230000004
3.154237288,1.811864407,17.73535742
3.238135593,1.811864407,16.75522622000001
3.322033898,1.811864407,14.289164200000002
3.405932203,1.811864407,11.960272470000007
3.489830508,1.811864407,11.213500910000008
3.573728814,1.811864407,8.387777880000002
3.657627119,1.811864407,7.372252370000012
3.741525424,1.811864407,4.585845760000012
3.825423729,1.811864407,4.343167320000006
3.909322034,1.811864407,1.8111497999999955
3.993220339,1.811864407,2.925294199999996
4.077118644,1.811864407,5.456280799999988
4.161016949,1.811864407,6.104732599999991
4.244915254,1.811864407,6.818974699999998
4.328813559,1.811864407,5.724150299999991
4.412711864,1.811864407,6.512368099999989
4.496610169,1.811864407,8.523683899999995
4.580508475,1.811864407,10.50443399999999
4.66440678,1.811864407,10.488170999999994
4.748305085,1.811864407,12.579056199999997
4.83220339,1.811864407,11.651155899999992
4.916101695,1.811864407,11.998417499999988
5.0,1.811864407,16.2578369
0.05,1.895762712,113.2548811
0.1338983051,1.895762712,104.86505059000001
0.2177966102,1.895762712,97.63226702999998
0.3016949153,1.895762712,97.63226702999998
0.3855932203,1.895762712,97.63226702999998
0.4694915254,1.895762712,97.63226702999998
0.5533898305,1.895762712,97.63226702999998
0.6372881356,1.895762712,97.50828593
0.7211864407,1.895762712,92.77568123
0.8050847458,1.895762712,88.03021693
0.8889830508,1.895762712,83.83481592999999
0.9728813559,1.895762712,80.09660492999998
1.056779661,1.895762712,76.15554262999999
1.140677966,1.895762712,72.73094942999998
1.224576271,1.895762712,69.78935063
1.308474576,1.895762712,66.85225452999998
1.392372881,1.895762712,63.804484529999996
1.476271186,1.895762712,61.39957712999998
1.560169492,1.895762712,57.32025933
1.644067797,1.895762712,53.64870793
1.727966102,1.895762712,50.062446429999994
1.811864407,1.895762712,47.58579352999999
1.895762712,1.895762712,44.91879062999999
1.979661017,1.895762712,42.92596812999999
2.063559322,1.895762712,40.60758453
2.147457627,1.895762712,38.07584143
2.231355932,1.895762712,35.12101953
2.315254237,1.895762712,32.00723842999999
2.399152542,1.895762712,30.247364129999994
2.483050847,1.895762712,28.289828729999996
2.566949153,1.895762712,26.22560492999999
2.650847458,1.895762712,24.18106653999999
2.734745763,1.895762712,22.14698623999999
2.818644068,1.895762712,21.297473429999997
2.902542373,1.895762712,19.301970859999997
2.986440678,1.895762712,18.26888828
3.070338983,1.895762712,16.96533502999999
3.154237288,1.895762712,14.379425219999987
3.238135593,1.895762712,13.39929402
3.322033898,1.895762712,10.93323199999999
3.405932203,1.895762712,8.604340269999994
3.489830508,1.895762712,7.857568709999995
3.573728814,1.895762712,5.031845679999989
3.657627119,1.895762712,4.01632017
3.741525424,1.895762712,1.6524897300000134
3.825423729,1.895762712,2.95533300000001
3.909322034,1.895762712,2.7199402000000106
3.993220339,1.895762712,6.246730400000004
4.077118644,1.895762712,7.8089729000000005
4.161016949,1.895762712,6.683145500000009
4.244915254,1.895762712,6.443540300000009
4.328813559,1.895762712,6.261500800000007
4.412711864,1.895762712,11.126683
4.496610169,1.895762712,11.11894550000001
4.580508475,1.895762712,12.078074700000002
4.66440678,1.895762712,12.1129562
4.748305085,1.895762712,12.203621800000008
4.83220339,1.895762712,15.43206450000001
4.916101695,1.895762712,16.739936200000002
5.0,1.895762712,15.882402500000012
0.05,1.979661017,111.8948294
0.1338983051,1.979661017,103.50499889000001
0.2177966102,1.979661017,95.11516838
0.3016949153,1.979661017,94.27633481999999
0.3855932203,1.979661017,94.27633481999999
0.4694915254,1.979661017,94.27633481999999
0.5533898305,1.979661017,94.27633481999999
0.6372881356,1.979661017,94.15235372000001
0.7211864407,1.979661017,89.41974902000001
0.8050847458,1.979661017,84.67428472
0.8889830508,1.979661017,80.47888372
0.9728813559,1.979661017,76.74067271999999
1.056779661,1.979661017,72.79961042
1.140677966,1.979661017,69.37501721999999
1.224576271,1.979661017,66.43341842000001
1.308474576,1.979661017,63.49632231999999
1.392372881,1.979661017,60.448552320000005
1.476271186,1.979661017,58.04364491999999
1.560169492,1.979661017,53.96432712000001
1.644067797,1.979661017,50.29277572000001
1.727966102,1.979661017,46.70651422
1.811864407,1.979661017,44.22986132
1.895762712,1.979661017,41.56285842
1.979661017,1.979661017,39.570035919999995
2.063559322,1.979661017,37.251652320000005
2.147457627,1.979661017,34.719909220000005
2.231355932,1.979661017,31.765087320000006
2.315254237,1.979661017,28.651306219999995
2.399152542,1.979661017,26.891431920000002
2.483050847,1.979661017,24.933896520000005
2.566949153,1.979661017,22.869672719999997
2.650847458,1.979661017,20.825134329999997
2.734745763,1.979661017,18.791054029999998
2.818644068,1.979661017,17.941541220000005
2.902542373,1.979661017,15.946038650000006
2.986440678,1.979661017,14.912956070000007
3.070338983,1.979661017,13.60940282
3.154237288,1.979661017,11.023493009999996
3.238135593,1.979661017,10.043361810000007
3.322033898,1.979661017,7.577299789999998
3.405932203,1.979661017,5.248408060000003
3.489830508,1.979661017,4.501636500000004
3.573728814,1.979661017,1.6759134699999976
3.657627119,1.979661017,1.7895491000000021
3.741525424,1.979661017,1.1509305000000012
3.825423729,1.979661017,2.6019490000000047
