provider,point_group,boundary_price,pE,pN,candidate_set_size,candidate_set
E,unique,0.796860200855,0.796860200855,0.5,15,1;5;10;12;25;36;46;55;75;77;82;93;95;96;97
E,unique,0.632303526504,0.632303526504,0.5,16,1;5;10;12;25;36;46;55;74;75;77;82;93;95;96;97
E,unique,0.713746816973,0.713746816973,0.5,17,1;5;10;12;25;36;46;55;74;75;77;82;89;93;95;96;97
E,unique,9.69672244428,9.69672244428,0.5,18,1;5;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97
E,unique,9.20718941191,9.20718941191,0.5,19,1;5;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97;99
E,unique,8.68074632303,8.68074632303,0.5,20,1;2;5;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97;99
E,unique,8.09723260887,8.09723260887,0.5,21,1;2;5;10;12;25;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
E,unique,7.17401433231,7.17401433231,0.5,22,1;2;5;10;12;14;25;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
E,unique,6.70182258645,6.70182258645,0.5,23,1;2;5;10;12;14;25;28;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
E,unique,6.31253153534,6.31253153534,0.5,24,1;2;5;10;12;14;19;25;28;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
E,unique,5.78066994407,5.78066994407,0.5,25,1;2;5;10;12;14;19;25;28;36;46;52;55;56;74;75;77;82;87;89;93;95;96;97;99
E,unique,5.28163822452,5.28163822452,0.5,26,1;2;5;10;12;14;19;25;28;36;46;52;55;56;74;75;77;82;87;88;89;93;95;96;97;99
E,unique,4.71940212283,4.71940212283,0.5,27,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;74;75;77;82;87;88;89;93;95;96;97;99
E,unique,4.25127338496,4.25127338496,0.5,28,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;82;87;88;89;93;95;96;97;99
E,unique,3.93102509673,3.93102509673,0.5,29,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;82;87;88;89;93;95;96;97;98;99
E,unique,3.57414915022,3.57414915022,0.5,30,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
E,unique,3.18571404314,3.18571404314,0.5,31,1;2;5;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
E,unique,2.86814132335,2.86814132335,0.5,32,1;2;5;8;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
E,unique,2.65879466058,2.65879466058,0.5,33,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
E,unique,2.44985030888,2.44985030888,0.5,34,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;94;95;96;97;98;99
E,unique,19.152601375,19.152601375,0.5,1,97
E,raw_duplicate,6.77769938561,6.77769938561,0.5,2,12;97
E,raw_duplicate,4.87037676526,4.87037676526,0.5,3,12;25;97
E,raw_duplicate,4.42279818747,4.42279818747,0.5,4,12;25;46;97
E,raw_duplicate,3.47746099665,3.47746099665,0.5,5,5;12;25;46;97
E,unique,3.44735477024,3.44735477024,0.5,6,5;10;12;25;46;97
E,unique,3.10479676818,3.10479676818,0.5,7,5;10;12;25;46;93;97
E,unique,2.80759435605,2.80759435605,0.5,8,5;10;12;25;46;75;93;97
E,unique,2.59879374189,2.59879374189,0.5,9,1;5;10;12;25;46;75;93;97
E,unique,2.3723303825,2.3723303825,0.5,10,1;5;10;12;25;46;55;75;93;97
E,unique,2.03804450036,2.03804450036,0.5,11,1;5;10;12;25;46;55;75;93;96;97
E,unique,1.71418484814,1.71418484814,0.5,12,1;5;10;12;25;46;55;75;82;93;96;97
E,unique,1.37238137214,1.37238137214,0.5,13,1;5;10;12;25;46;55;75;82;93;95;96;97
E,unique,0.982668550338,0.982668550338,0.5,14,1;5;10;12;25;36;46;55;75;82;93;95;96;97
E,unique,0.568137068049,0.568137068049,0.5,15,1;5;10;12;25;36;46;55;74;75;82;93;95;96;97
E,unique,0.688825972263,0.688825972263,0.5,16,1;5;10;12;25;36;46;55;74;75;82;89;93;95;96;97
E,unique,0.6913813128,0.6913813128,0.5,17,1;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96;97
E,unique,10.5465668478,10.5465668478,0.5,18,1;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96;97;99
E,unique,9.94143004038,9.94143004038,0.5,19,1;2;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96;97;99
E,unique,9.27077042746,9.27077042746,0.5,20,1;2;5;10;12;25;36;46;55;56;74;75;82;87;89;93;95;96;97;99
E,unique,8.20986412357,8.20986412357,0.5,21,1;2;5;10;12;14;25;36;46;55;56;74;75;82;87;89;93;95;96;97;99
E,unique,7.6673534053,7.6673534053,0.5,22,1;2;5;10;12;14;25;28;36;46;55;56;74;75;82;87;89;93;95;96;97;99
E,unique,7.22014860238,7.22014860238,0.5,23,1;2;5;10;12;14;19;25;28;36;46;55;56;74;75;82;87;89;93;95;96;97;99
E,unique,6.60926043247,6.60926043247,0.5,24,1;2;5;10;12;14;19;25;28;36;46;52;55;56;74;75;82;87;89;93;95;96;97;99
E,unique,6.03619483631,6.03619483631,0.5,25,1;2;5;10;12;14;19;25;28;36;46;52;55;56;74;75;82;87;88;89;93;95;96;97;99
E,unique,5.39070193277,5.39070193277,0.5,26,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;74;75;82;87;88;89;93;95;96;97;99
E,unique,4.85339686233,4.85339686233,0.5,27,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;82;87;88;89;93;95;96;97;99
E,unique,4.48591280829,4.48591280829,0.5,28,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;82;87;88;89;93;95;96;97;98;99
E,unique,4.07649538449,4.07649538449,0.5,29,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;95;96;97;98;99
E,unique,3.63100630417,3.63100630417,0.5,30,1;2;5;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;95;96;97;98;99
E,unique,3.26690931618,3.26690931618,0.5,31,1;2;5;8;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;95;96;97;98;99
E,unique,3.02696271321,3.02696271321,0.5,32,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;95;96;97;98;99
E,unique,2.65200572161,2.65200572161,0.5,33,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;94;95;96;97;98;99
E,unique,2.32953730737,2.32953730737,0.5,34,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;47;52;55;56;68;74;75;79;82;87;88;89;93;94;95;96;97;98;99
E,raw_duplicate,6.77769938561,6.77769938561,0.5,1,12
E,raw_duplicate,4.87037676526,4.87037676526,0.5,2,12;25
E,raw_duplicate,4.42279818747,4.42279818747,0.5,3,12;25;46
E,raw_duplicate,3.47746099665,3.47746099665,0.5,4,5;12;25;46
E,raw_duplicate,3.47746099665,3.47746099665,0.5,5,5;10;12;25;46
E,unique,3.366770898,3.366770898,0.5,6,5;10;12;25;46;93
E,unique,3.06877404795,3.06877404795,0.5,7,5;10;12;25;46;75;93
E,unique,2.85029396779,2.85029396779,0.5,8,1;5;10;12;25;46;75;93
E,unique,2.61288157932,2.61288157932,0.5,9,1;5;10;12;25;46;55;75;93
E,unique,2.26142906715,2.26142906715,0.5,10,1;5;10;12;25;46;55;75;93;96
E,unique,1.91953467328,1.91953467328,0.5,11,1;5;10;12;25;46;55;75;82;93;96
E,unique,1.64726004817,1.64726004817,0.5,12,1;5;10;12;25;46;55;75;82;93;95;96
E,unique,1.22296391683,1.22296391683,0.5,13,1;5;10;12;25;36;46;55;75;82;93;95;96
E,unique,0.753995717783,0.753995717783,0.5,14,1;5;10;12;25;36;46;55;74;75;82;93;95;96
E,unique,0.54052118993,0.54052118993,0.5,15,1;5;10;12;25;36;46;55;74;75;82;89;93;95;96
E,unique,0.682980437259,0.682980437259,0.5,16,1;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96
E,unique,0.671789222716,0.671789222716,0.5,17,1;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96;99
N,unique,4.78895438333,0.5,4.78895438333,18,6;11;13;15;16;31;38;45;48;51;64;65;67;70;77;81;90;97
N,unique,5.01870153966,0.5,5.01870153966,19,6;11;12;13;15;16;31;38;45;48;51;64;65;67;70;77;81;90;97
N,unique,5.83573917505,0.5,5.83573917505,20,6;11;12;13;15;16;25;31;38;45;48;51;64;65;67;70;77;81;90;97
N,unique,6.05858976867,0.5,6.05858976867,21,6;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;77;81;90;97
N,unique,6.58577434247,0.5,6.58577434247,22,5;6;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;77;81;90;97
N,unique,7.6331457221,0.5,7.6331457221,23,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;77;81;90;97
N,unique,8.27683072802,0.5,8.27683072802,24,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;77;81;90;93;97
N,unique,11.0799620681,0.5,11.0799620681,25,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;75;77;81;90;93;97
N,unique,10.8063784787,0.5,10.8063784787,26,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;75;77;81;90;93;97
N,unique,10.5124824828,0.5,10.5124824828,27,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;67;70;75;77;81;90;93;97
N,unique,10.683975906,0.5,10.683975906,28,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;67;70;75;77;81;90;93;96;97
N,unique,16.3544373772,0.5,16.3544373772,29,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;67;70;75;77;81;82;90;93;96;97
N,unique,15.7236954083,0.5,15.7236954083,30,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;67;70;75;77;81;82;90;93;95;96;97
N,unique,15.1231882956,0.5,15.1231882956,31,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;75;77;81;82;90;93;95;96;97
N,unique,20.8659829101,0.5,20.8659829101,32,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;81;82;90;93;95;96;97
N,unique,20.1916061571,0.5,20.1916061571,33,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;81;82;89;90;93;95;96;97
N,unique,19.523230253,0.5,19.523230253,34,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;81;82;87;89;90;93;95;96;97
N,unique,18.9040620715,0.5,18.9040620715,35,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;81;82;87;89;90;93;95;96;97;99
N,unique,5.40402399109,0.5,5.40402399109,17,6;11;13;15;16;31;38;45;48;51;64;65;67;70;77;90;97
N,unique,4.51214336742,0.5,4.51214336742,18,6;11;12;13;15;16;31;38;45;48;51;64;65;67;70;77;90;97
N,unique,5.04702638467,0.5,5.04702638467,19,6;11;12;13;15;16;25;31;38;45;48;51;64;65;67;70;77;90;97
N,unique,5.21547054431,0.5,5.21547054431,20,6;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;77;90;97
N,unique,5.67814951188,0.5,5.67814951188,21,5;6;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;77;90;97
N,unique,6.56269412833,0.5,6.56269412833,22,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;77;90;97
N,unique,7.62371080259,0.5,7.62371080259,23,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;77;90;93;97
N,unique,8.30808314475,0.5,8.30808314475,24,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;75;77;90;93;97
N,unique,8.34839438511,0.5,8.34839438511,25,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;67;70;75;77;90;93;97
N,unique,10.7981850874,0.5,10.7981850874,26,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;67;70;75;77;90;93;97
N,unique,10.5455265545,0.5,10.5455265545,27,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;67;70;75;77;90;93;96;97
N,unique,10.7260983955,0.5,10.7260983955,28,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;67;70;75;77;82;90;93;96;97
N,unique,16.3397189777,0.5,16.3397189777,29,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;67;70;75;77;82;90;93;95;96;97
N,unique,15.7274481208,0.5,15.7274481208,30,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;75;77;82;90;93;95;96;97
N,unique,15.0016264932,0.5,15.0016264932,31,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;82;90;93;95;96;97
N,unique,20.8479401158,0.5,20.8479401158,32,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;82;89;90;93;95;96;97
N,unique,20.1686975222,0.5,20.1686975222,33,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,19.5392954607,0.5,19.5392954607,34,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,19.0386206364,0.5,19.0386206364,35,1;2;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;67;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,5.99211473508,0.5,5.99211473508,16,6;11;13;15;16;31;38;45;48;51;64;65;70;77;90;97
N,unique,4.63976363811,0.5,4.63976363811,17,6;11;12;13;15;16;31;38;45;48;51;64;65;70;77;90;97
N,unique,4.39208570762,0.5,4.39208570762,18,6;11;12;13;15;16;25;31;38;45;48;51;64;65;70;77;90;97
N,unique,5.37422908215,0.5,5.37422908215,19,6;11;12;13;15;16;25;31;38;45;46;48;51;64;65;70;77;90;97
N,unique,5.15625822168,0.5,5.15625822168,20,5;6;11;12;13;15;16;25;31;38;45;46;48;51;64;65;70;77;90;97
N,unique,6.81497765729,0.5,6.81497765729,21,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;70;77;90;97
N,unique,6.70733279892,0.5,6.70733279892,22,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;70;77;90;93;97
N,unique,7.57467056049,0.5,7.57467056049,23,5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;70;75;77;90;93;97
N,unique,8.24660995328,0.5,8.24660995328,24,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;64;65;70;75;77;90;93;97
N,unique,8.24962459849,0.5,8.24962459849,25,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;70;75;77;90;93;97
N,unique,10.7567917939,0.5,10.7567917939,26,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;70;75;77;90;93;96;97
N,unique,10.5041996436,0.5,10.5041996436,27,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;70;75;77;82;90;93;96;97
N,unique,11.7974775709,0.5,11.7974775709,28,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;51;55;64;65;70;75;77;82;90;93;95;96;97
N,unique,16.1819706743,0.5,16.1819706743,29,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;70;75;77;82;90;93;95;96;97
N,unique,15.4456126415,0.5,15.4456126415,30,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;70;74;75;77;82;90;93;95;96;97
N,unique,14.8306843179,0.5,14.8306843179,31,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;70;74;75;77;82;89;90;93;95;96;97
N,unique,20.6528353577,0.5,20.6528353577,32,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,20.0158643602,0.5,20.0158643602,33,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,19.5090811351,0.5,19.5090811351,34,1;2;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;64;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,18.9357018759,0.5,18.9357018759,35,1;2;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;51;55;56;64;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,6.52605112724,0.5,6.52605112724,15,6;11;13;15;16;31;38;45;48;64;65;70;77;90;97
N,unique,4.78931443525,0.5,4.78931443525,16,6;11;12;13;15;16;31;38;45;48;64;65;70;77;90;97
N,unique,4.57945694331,0.5,4.57945694331,17,6;11;12;13;15;16;25;31;38;45;48;64;65;70;77;90;97
N,unique,4.36334377826,0.5,4.36334377826,18,6;11;12;13;15;16;25;31;38;45;46;48;64;65;70;77;90;97
N,unique,5.52012703133,0.5,5.52012703133,19,5;6;11;12;13;15;16;25;31;38;45;46;48;64;65;70;77;90;97
N,unique,5.76339228034,0.5,5.76339228034,20,5;6;10;11;12;13;15;16;25;31;38;45;46;48;64;65;70;77;90;97
N,unique,6.75447083207,0.5,6.75447083207,21,5;6;10;11;12;13;15;16;25;31;38;45;46;48;64;65;70;77;90;93;97
N,unique,6.6947243666,0.5,6.6947243666,22,5;6;10;11;12;13;15;16;25;31;38;45;46;48;64;65;70;75;77;90;93;97
N,unique,7.54614720706,0.5,7.54614720706,23,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;64;65;70;75;77;90;93;97
N,unique,8.19450456236,0.5,8.19450456236,24,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;55;64;65;70;75;77;90;93;97
N,unique,11.0033030359,0.5,11.0033030359,25,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;55;64;65;70;75;77;90;93;96;97
N,unique,10.7478158823,0.5,10.7478158823,26,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;55;64;65;70;75;77;82;90;93;96;97
N,unique,10.4560874515,0.5,10.4560874515,27,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;55;64;65;70;75;77;82;90;93;95;96;97
N,unique,11.7418065354,0.5,11.7418065354,28,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;64;65;70;75;77;82;90;93;95;96;97
N,unique,15.9662463292,0.5,15.9662463292,29,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;64;65;70;74;75;77;82;90;93;95;96;97
N,unique,15.3409356506,0.5,15.3409356506,30,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;64;65;70;74;75;77;82;89;90;93;95;96;97
N,unique,14.7234342867,0.5,14.7234342867,31,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;64;65;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,20.5732036555,0.5,20.5732036555,32,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;64;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.0593682912,0.5,20.0593682912,33,1;2;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;64;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,19.477898805,0.5,19.477898805,34,1;2;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;56;64;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,6.79534605214,0.5,6.79534605214,14,6;11;13;15;16;31;38;45;48;65;70;77;90;97
N,unique,5.00494621228,0.5,5.00494621228,15,6;11;12;13;15;16;31;38;45;48;65;70;77;90;97
N,unique,4.85122916569,0.5,4.85122916569,16,6;11;12;13;15;16;25;31;38;45;48;65;70;77;90;97
N,unique,4.63693376097,0.5,4.63693376097,17,6;11;12;13;15;16;25;31;38;45;46;48;65;70;77;90;97
N,unique,4.227447836,0.5,4.227447836,18,5;6;11;12;13;15;16;25;31;38;45;46;48;65;70;77;90;97
N,unique,5.96186582205,0.5,5.96186582205,19,5;6;10;11;12;13;15;16;25;31;38;45;46;48;65;70;77;90;97
N,unique,5.7924323714,0.5,5.7924323714,20,5;6;10;11;12;13;15;16;25;31;38;45;46;48;65;70;77;90;93;97
N,unique,6.00641364059,0.5,6.00641364059,21,5;6;10;11;12;13;15;16;25;31;38;45;46;48;65;70;75;77;90;93;97
N,unique,6.53935826968,0.5,6.53935826968,22,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;65;70;75;77;90;93;97
N,unique,7.6024490557,0.5,7.6024490557,23,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;55;65;70;75;77;90;93;97
N,unique,8.29142503866,0.5,8.29142503866,24,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;55;65;70;75;77;90;93;96;97
N,unique,11.0972469702,0.5,11.0972469702,25,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;55;65;70;75;77;82;90;93;96;97
N,unique,10.8007817956,0.5,10.8007817956,26,1;5;6;10;11;12;13;15;16;25;31;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,10.5167903464,0.5,10.5167903464,27,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,16.7175637966,0.5,16.7175637966,28,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;65;70;74;75;77;82;90;93;95;96;97
N,unique,16.0775644858,0.5,16.0775644858,29,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;65;70;74;75;77;82;89;90;93;95;96;97
N,unique,15.4452611147,0.5,15.4452611147,30,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,14.8613771295,0.5,14.8613771295,31,1;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.850970593,0.5,20.850970593,32,1;2;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.2580553058,0.5,20.2580553058,33,1;2;5;6;10;11;12;13;15;16;25;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,19.6309973077,0.5,19.6309973077,34,1;2;5;6;10;11;12;13;14;15;16;25;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,6.86423575837,0.5,6.86423575837,13,6;11;13;15;31;38;45;48;65;70;77;90;97
N,unique,5.15923101726,0.5,5.15923101726,14,6;11;12;13;15;31;38;45;48;65;70;77;90;97
N,unique,5.00428653455,0.5,5.00428653455,15,6;11;12;13;15;25;31;38;45;48;65;70;77;90;97
N,unique,4.82816784238,0.5,4.82816784238,16,6;11;12;13;15;25;31;38;45;46;48;65;70;77;90;97
N,unique,4.46839475064,0.5,4.46839475064,17,5;6;11;12;13;15;25;31;38;45;46;48;65;70;77;90;97
N,unique,6.10326989466,0.5,6.10326989466,18,5;6;10;11;12;13;15;25;31;38;45;46;48;65;70;77;90;97
N,unique,5.93182450248,0.5,5.93182450248,19,5;6;10;11;12;13;15;25;31;38;45;46;48;65;70;77;90;93;97
N,unique,5.78471291762,0.5,5.78471291762,20,5;6;10;11;12;13;15;25;31;38;45;46;48;65;70;75;77;90;93;97
N,unique,5.98261137329,0.5,5.98261137329,21,1;5;6;10;11;12;13;15;25;31;38;45;46;48;65;70;75;77;90;93;97
N,unique,6.71975912403,0.5,6.71975912403,22,1;5;6;10;11;12;13;15;25;31;38;45;46;48;55;65;70;75;77;90;93;97
N,unique,7.59138936082,0.5,7.59138936082,23,1;5;6;10;11;12;13;15;25;31;38;45;46;48;55;65;70;75;77;90;93;96;97
N,unique,8.28043063547,0.5,8.28043063547,24,1;5;6;10;11;12;13;15;25;31;38;45;46;48;55;65;70;75;77;82;90;93;96;97
N,unique,11.0462154461,0.5,11.0462154461,25,1;5;6;10;11;12;13;15;25;31;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,10.7589940819,0.5,10.7589940819,26,1;5;6;10;11;12;13;15;25;31;36;38;45;46;48;55;65;70;75;77;82;90;93;95;96;97
N,unique,12.0830285465,0.5,12.0830285465,27,1;5;6;10;11;12;13;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;90;93;95;96;97
N,unique,16.6052531073,0.5,16.6052531073,28,1;5;6;10;11;12;13;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;89;90;93;95;96;97
N,unique,15.9625537209,0.5,15.9625537209,29,1;5;6;10;11;12;13;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97
N,unique,15.3688791207,0.5,15.3688791207,30,1;5;6;10;11;12;13;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,14.8979658276,0.5,14.8979658276,31,1;2;5;6;10;11;12;13;15;25;31;36;38;45;46;48;55;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.8151466753,0.5,20.8151466753,32,1;2;5;6;10;11;12;13;15;25;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,20.1794578701,0.5,20.1794578701,33,1;2;5;6;10;11;12;13;14;15;25;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,unique,19.5832697977,0.5,19.5832697977,34,1;2;5;6;10;11;12;13;14;15;25;28;31;36;38;45;46;48;55;56;65;70;74;75;77;82;87;89;90;93;95;96;97;99
N,raw_duplicate,6.86423575837,0.5,6.86423575837,12,6;11;15;31;38;45;48;65;70;77;90;97
N,unique,5.25452175513,0.5,5.25452175513,13,6;11;12;15;31;38;45;48;65;70;77;90;97
N,unique,5.20746949814,0.5,5.20746949814,14,6;11;12;15;25;31;38;45;48;65;70;77;90;97
N,unique,5.0341319673,0.5,5.0341319673,15,6;11;12;15;25;31;38;45;46;48;65;70;77;90;97
N,unique,4.79512297208,0.5,4.79512297208,16,5;6;11;12;15;25;31;38;45;46;48;65;70;77;90;97
N,unique,4.35519526001,0.5,4.35519526001,17,5;6;10;11;12;15;25;31;38;45;46;48;65;70;77;90;97
N,unique,6.11748972538,0.5,6.11748972538,18,5;6;10;11;12;15;25;31;38;45;46;48;65;70;77;90;93;97
N,unique,5.96807925111,0.5,5.96807925111,19,5;6;10;11;12;15;25;31;38;45;46;48;65;70;75;77;90;93;97
N,unique,5.81246714464,0.5,5.81246714464,20,1;5;6;10;11;12;15;25;31;38;45;46;48;65;70;75;77;90;93;97
N,unique,7.0602243417,0.5,7.0602243417,21,1;5;6;10;11;12;15;25;31;38;45;46;48;55;65;70;75;77;90;93;97
N,unique,6.78965022411,0.5,6.78965022411,22,1;5;6;10;11;12;15;25;31;38;45;46;48;55;65;70;75;77;90;93;96;97
