pE,pN,value_mean,value_std
1.305084746,0.3677966102,64893.62248,1581.059482
1.438983051,0.3677966102,68056.2699,1659.145935
1.572881356,0.3677966102,71074.8902,1733.680191
1.706779661,0.3677966102,73967.53354,1805.106988
1.840677966,0.3677966102,76748.76797,1873.785349
1.974576271,0.3677966102,79430.5531,1940.010063
2.108474576,0.3677966102,82022.85056,2004.026713
2.242372881,0.3677966102,84534.06228,2066.042457
2.376271186,0.3677966102,86971.35234,2126.233956
2.510169492,0.3677966102,89340.88818,2184.75331
2.644067797,0.3677966102,91648.02455,2241.732588
2.777966102,0.3677966102,93897.44596,2297.28734
2.911864407,0.3677966102,96093.27856,2351.519349
3.045762712,0.3677966102,98239.17911,2404.518827
3.179661017,0.3677966102,100338.4065,2456.366175
3.313559322,0.3677966102,102393.8798,2507.133415
3.447457627,0.3677966102,104408.226,2556.885364
3.581355932,0.3677966102,106383.8191,2605.680605
3.715254237,0.3677966102,108322.8135,2653.572293
3.849152542,0.3677966102,110227.1706,2700.608839
3.983050847,0.3677966102,112098.683,2746.834477
4.116949153,0.3677966102,113938.9937,2792.289755
4.250847458,0.3677966102,115749.6131,2837.011951
4.384745763,0.3677966102,117531.9335,2881.035428
4.518644068,0.3677966102,119287.2418,2924.391948
4.652542373,0.3677966102,121016.7302,2967.110935
4.786440678,0.3677966102,122721.5055,3009.219713
4.920338983,0.3677966102,124402.5978,3050.743707
5.054237288,0.3677966102,126060.9676,3091.706625
5.188135593,0.3677966102,127697.5121,3132.130613
5.322033898,0.3677966102,129313.0709,3172.0364
5.455932203,0.3677966102,130908.4313,3211.443417
5.589830508,0.3677966102,132484.3323,3250.369912
5.723728814,0.3677966102,134041.4692,3288.833046
5.857627119,0.3677966102,135580.4967,3326.848981
5.991525424,0.3677966102,137102.0323,3364.432963
6.125423729,0.3677966102,138606.6591,3401.59939
6.259322034,0.3677966102,140094.9288,3438.361877
6.393220339,0.3677966102,141567.3634,3474.733315
6.527118644,0.3677966102,143024.4578,3510.725923
6.661016949,0.3677966102,144466.6818,3546.351299
6.794915254,0.3677966102,145894.4815,3581.620458
6.928813559,0.3677966102,147308.2814,3616.543877
7.062711864,0.3677966102,148708.4852,3651.131528
7.196610169,0.3677966102,150095.4779,3685.392914
7.330508475,0.3677966102,151469.6265,3719.337097
7.46440678,0.3677966102,152831.2813,3752.972728
7.598305085,0.3677966102,154180.7771,3786.308071
7.73220339,0.3677966102,155518.4338,3819.351028
7.866101695,0.3677966102,156844.5578,3852.109161
8,0.3677966102,158159.4422,3884.589709
0.1,0.5016949153,19477.42973,458.819693
0.2338983051,0.5016949153,28737.6405,686.0549396
0.3677966102,0.5016949153,35532.34204,853.3116092
0.5016949153,0.5016949153,41165.93092,992.1415301
0.6355932203,0.5016949153,46085.64661,1113.450069
0.7694915254,0.5016949153,50509.10802,1222.561471
0.9033898305,0.5016949153,54561.71866,1322.54979
1.037288136,0.5016949153,58323.56433,1415.380695
1.171186441,0.5016949153,61849.48431,1502.401411
1.305084746,0.5016949153,65178.98126,1584.583054
1.438983051,0.5016949153,68341.62868,1662.653031
1.572881356,0.5016949153,71360.24898,1737.172936
1.706779661,0.5016949153,74252.89232,1808.587085
1.840677966,0.5016949153,77034.12675,1877.254187
1.974576271,0.5016949153,79715.91188,1943.468795
2.108474576,0.5016949153,82308.20934,2007.476307
2.242372881,0.5016949153,84819.42106,2069.483735
2.376271186,0.5016949153,87256.71112,2129.667624
2.510169492,0.5016949153,89626.24696,2188.179979
2.644067797,0.5016949153,91933.38333,2245.152792
2.777966102,0.5016949153,94182.80474,2300.701547
2.911864407,0.5016949153,96378.63734,2354.927974
3.045762712,0.5016949153,98524.53789,2407.922239
3.179661017,0.5016949153,100623.7653,2459.764704
3.313559322,0.5016949153,102679.2386,2510.527357
3.447457627,0.5016949153,104693.5848,2560.274987
3.581355932,0.5016949153,106669.1779,2609.066151
3.715254237,0.5016949153,108608.1722,2656.953983
3.849152542,0.5016949153,110512.5294,2703.986874
3.983050847,0.5016949153,112384.0418,2750.209042
4.116949153,0.5016949153,114224.3525,2795.661019
4.250847458,0.5016949153,116034.9719,2840.38007
