pE,pN,value_mean,value_std
4.077118644,0.7211864407,117.7890363,14.96601902
4.161016949,0.7211864407,113.335014,20.94085524
4.244915254,0.7211864407,110.9721425,21.11335509
4.328813559,0.7211864407,106.2282982,18.8032057
4.412711864,0.7211864407,102.8087697,17.79553303
4.496610169,0.7211864407,101.4383769,19.0628477
4.580508475,0.7211864407,99.07244204,19.49821875
4.66440678,0.7211864407,96.91908629,19.81940345
4.748305085,0.7211864407,94.57549366,21.68050975
4.83220339,0.7211864407,93.1954443,21.11343169
4.916101695,0.7211864407,92.2027974,20.89111814
5,0.7211864407,91.32962216,20.92757366
0.05,0.8050847458,441.4386713,15.03329041
0.1338983051,0.8050847458,422.1652699,12.8242163
0.2177966102,0.8050847458,409.8092084,12.69154783
0.3016949153,0.8050847458,394.8930535,17.12927474
0.3855932203,0.8050847458,378.6572305,17.82403256
0.4694915254,0.8050847458,366.376939,18.53079434
0.5533898305,0.8050847458,355.1069097,18.95106928
0.6372881356,0.8050847458,341.1924784,22.33958362
0.7211864407,0.8050847458,332.0009529,23.67792565
0.8050847458,0.8050847458,322.7661977,23.10861423
0.8889830508,0.8050847458,308.0818797,18.49453185
0.9728813559,0.8050847458,298.0273072,17.45673839
1.056779661,0.8050847458,287.2061505,17.33044511
1.140677966,0.8050847458,276.1154625,18.62919222
1.224576271,0.8050847458,269.227368,17.27593439
1.308474576,0.8050847458,262.3396912,18.16681421
1.392372881,0.8050847458,254.9904029,18.2063203
1.476271186,0.8050847458,248.5321419,16.70183487
1.560169492,0.8050847458,242.0852742,18.93905787
1.644067797,0.8050847458,235.7400642,15.21198752
1.727966102,0.8050847458,229.8683198,15.49883516
1.811864407,0.8050847458,225.0383986,16.17248186
1.895762712,0.8050847458,216.4207392,15.80644655
1.979661017,0.8050847458,211.9307394,19.0796585
2.063559322,0.8050847458,203.3387694,18.27366236
