pE,pN,value_mean,value_std
4.161016949,0.2177966102,386.1874799,45.76158173
4.244915254,0.2177966102,385.0066392,44.12280966
4.328813559,0.2177966102,377.0906295,42.77391609
4.412711864,0.2177966102,376.9741537,41.48193219
4.496610169,0.2177966102,372.9740673,41.36718393
4.580508475,0.2177966102,368.1892726,38.1107026
4.66440678,0.2177966102,365.150056,41.60552121
4.748305085,0.2177966102,363.8818526,42.13827909
4.83220339,0.2177966102,364.4199183,40.65031137
4.916101695,0.2177966102,365.5347156,40.0786315
5,0.2177966102,361.8399578,40.87175473
0.05,0.3016949153,90.34282854,2.197220286
0.1338983051,0.3016949153,145.7930556,3.901841094
0.2177966102,0.3016949153,183.7386539,4.819272764
0.3016949153,0.3016949153,212.1359605,6.344832449
0.3855932203,0.3016949153,236.7726744,8.286076032
0.4694915254,0.3016949153,258.9157247,9.518014998
0.5533898305,0.3016949153,278.7464685,10.27837533
0.6372881356,0.3016949153,296.556135,11.60054104
0.7211864407,0.3016949153,310.9582433,11.34406508
0.8050847458,0.3016949153,323.9211102,11.37875087
0.8889830508,0.3016949153,333.7343116,12.5006917
0.9728813559,0.3016949153,344.7926645,12.53288842
1.056779661,0.3016949153,355.9772695,13.55372879
1.140677966,0.3016949153,366.2015632,13.13879836
1.224576271,0.3016949153,375.5949727,14.39014287
1.308474576,0.3016949153,380.46534,16.27267642
1.392372881,0.3016949153,387.458839,16.41817918
1.476271186,0.3016949153,393.158938,19.21008877
1.560169492,0.3016949153,398.4423345,19.99961791
1.644067797,0.3016949153,402.8536931,23.5775283
1.727966102,0.3016949153,407.8173406,23.57963573
1.811864407,0.3016949153,412.1453184,26.79846345
1.895762712,0.3016949153,415.2110631,29.57223995
1.979661017,0.3016949153,412.9830476,28.59367793
2.063559322,0.3016949153,415.2221551,28.69231976
2.147457627,0.3016949153,411.4974611,30.44586501
2.231355932,0.3016949153,411.1878902,30.55296071
2.315254237,0.3016949153,408.0236645,31.22035835
2.399152542,0.3016949153,411.2996389,31.74894178
2.483050847,0.3016949153,406.093017,32.28636129
2.566949153,0.3016949153,409.1840536,34.55930852
2.650847458,0.3016949153,406.4792909,34.97692883
2.734745763,0.3016949153,404.6413149,35.0593882
2.818644068,0.3016949153,400.9845245,38.20402515
2.902542373,0.3016949153,402.06052,37.60338382
2.986440678,0.3016949153,396.2145028,41.0989512
3.070338983,0.3016949153,389.9390331,39.54475876
3.154237288,0.3016949153,385.7939782,36.48660462
3.238135593,0.3016949153,384.6732814,36.79088689
3.322033898,0.3016949153,382.4660497,37.51217745
3.405932203,0.3016949153,377.2825438,42.12030869
3.489830508,0.3016949153,373.48561,41.1441125
3.573728814,0.3016949153,373.2998367,46.13111968
3.657627119,0.3016949153,369.7730218,46.28521975
3.741525424,0.3016949153,369.4020913,43.12910259
3.825423729,0.3016949153,364.7220917,39.29305935
3.909322034,0.3016949153,357.328647,38.77214733
3.993220339,0.3016949153,355.124987,37.12219308
4.077118644,0.3016949153,353.9532547,39.0316916
4.161016949,0.3016949153,354.6198808,38.40983271
4.244915254,0.3016949153,349.9966196,33.21102603
4.328813559,0.3016949153,345.6599178,34.39614675
4.412711864,0.3016949153,344.0306504,34.65311702
4.496610169,0.3016949153,340.5503101,32.41981617
4.580508475,0.3016949153,338.4327199,31.88345469
4.66440678,0.3016949153,334.457777,34.34644896
4.748305085,0.3016949153,331.9420531,35.96093498
4.83220339,0.3016949153,327.4359504,31.64143324
4.916101695,0.3016949153,322.9777205,31.24357194
5,0.3016949153,319.805287,34.47044224
0.05,0.3855932203,88.89134613,2.269087648
0.1338983051,0.3855932203,142.2807859,4.224007108
0.2177966102,0.3855932203,177.7639682,6.024429124
0.3016949153,0.3855932203,207.406312,7.545666116
0.3855932203,0.3855932203,232.1003842,8.629185108
0.4694915254,0.3855932203,252.1072575,10.44871591
0.5533898305,0.3855932203,269.8976383,9.604240059
0.6372881356,0.3855932203,285.4228755,10.64163661
0.7211864407,0.3855932203,298.2168289,10.54073405
0.8050847458,0.3855932203,310.2740617,12.60308527
0.8889830508,0.3855932203,323.5909903,12.39935959
0.9728813559,0.3855932203,334.0595383,14.1705275
1.056779661,0.3855932203,341.6585148,14.2650063
1.140677966,0.3855932203,349.2047577,14.72408702
1.224576271,0.3855932203,357.5413562,17.5819318
1.308474576,0.3855932203,362.7048654,20.91600958
1.392372881,0.3855932203,369.2703833,20.54909135
1.476271186,0.3855932203,374.2350425,22.29912573
1.560169492,0.3855932203,378.2454959,23.35261132
1.644067797,0.3855932203,377.8960685,26.82703264
1.727966102,0.3855932203,379.3386305,25.86084588
1.811864407,0.3855932203,381.0908253,27.04496316
1.895762712,0.3855932203,375.0153937,27.68779433
1.979661017,0.3855932203,379.2398825,26.83254578
2.063559322,0.3855932203,378.5642661,27.97213614
2.147457627,0.3855932203,381.2798887,27.56999616
2.231355932,0.3855932203,380.7300924,29.2567595
2.315254237,0.3855932203,380.7846148,32.10593989
2.399152542,0.3855932203,378.2421304,31.65349691
2.483050847,0.3855932203,377.2099372,32.74257702
2.566949153,0.3855932203,374.2492515,33.00448007
2.650847458,0.3855932203,369.8738698,34.29795964
2.734745763,0.3855932203,370.5697597,38.67259442
2.818644068,0.3855932203,367.5501883,33.9488511
2.902542373,0.3855932203,364.8660364,32.13721063
2.986440678,0.3855932203,362.755725,34.34025652
3.070338983,0.3855932203,360.6034315,38.42872593
3.154237288,0.3855932203,355.7614471,36.69092244
3.238135593,0.3855932203,348.7527341,44.17014489
3.322033898,0.3855932203,349.8509544,42.77951273
3.405932203,0.3855932203,349.4575221,39.96930491
3.489830508,0.3855932203,348.3946396,39.52742093
3.573728814,0.3855932203,344.2540046,37.97923196
3.657627119,0.3855932203,342.2604831,36.58857444
3.741525424,0.3855932203,335.766501,30.30046888
3.825423729,0.3855932203,335.4009619,30.61776716
3.909322034,0.3855932203,335.5657014,31.2140454
3.993220339,0.3855932203,328.5227247,29.76329887
4.077118644,0.3855932203,324.6744282,28.90322691
4.161016949,0.3855932203,322.8455298,30.20507424
4.244915254,0.3855932203,321.6286092,30.30929372
4.328813559,0.3855932203,318.6517095,33.73940286
