pE,pN,value_mean,value_std
3.045762712,0.6355932203,-98772.62995,2410.88735
3.179661017,0.6355932203,-100871.8573,2462.724943
3.313559322,0.6355932203,-102927.3306,2513.48302
3.447457627,0.6355932203,-104941.6768,2563.226341
3.581355932,0.6355932203,-106917.27,2612.013437
3.715254237,0.6355932203,-108856.2643,2659.897422
3.849152542,0.6355932203,-110760.6214,2706.926666
3.983050847,0.6355932203,-112632.1338,2753.14537
4.116949153,0.6355932203,-114472.4445,2798.594053
4.250847458,0.6355932203,-116283.0639,2843.309964
4.384745763,0.6355932203,-118065.3844,2887.327446
4.518644068,0.6355932203,-119820.6927,2930.678236
4.652542373,0.6355932203,-121550.181,2973.391741
4.786440678,0.6355932203,-123254.9563,3015.495266
4.920338983,0.6355932203,-124936.0487,3057.014222
5.054237288,0.6355932203,-126594.4185,3097.972301
5.188135593,0.6355932203,-128230.9629,3138.391638
5.322033898,0.6355932203,-129846.5217,3178.292949
5.455932203,0.6355932203,-131441.8821,3217.695655
5.589830508,0.6355932203,-133017.7832,3256.617994
5.723728814,0.6355932203,-134574.9201,3295.077117
5.857627119,0.6355932203,-136113.9476,3333.089179
5.991525424,0.6355932203,-137635.4831,3370.669418
6.125423729,0.6355932203,-139140.11,3407.832223
6.259322034,0.6355932203,-140628.3796,3444.591205
6.393220339,0.6355932203,-142100.8142,3480.959248
6.527118644,0.6355932203,-143557.9086,3516.948566
6.661016949,0.6355932203,-145000.1326,3552.57075
6.794915254,0.6355932203,-146427.9324,3587.836811
6.928813559,0.6355932203,-147841.7322,3622.757222
7.062711864,0.6355932203,-149241.9361,3657.341951
7.196610169,0.6355932203,-150628.9287,3691.600496
7.330508475,0.6355932203,-152003.0773,3725.541916
7.46440678,0.6355932203,-153364.7322,3759.174858
7.598305085,0.6355932203,-154714.2279,3792.507583
7.73220339,0.6355932203,-156051.8847,3825.54799
7.866101695,0.6355932203,-157378.0086,3858.303637
8,0.6355932203,-158692.893,3890.781763
0.1,0.7694915254,-19949.58386,466.4076351
0.2338983051,0.7694915254,-29209.79462,692.8791173
0.3677966102,0.7694915254,-36004.49617,859.8279531
0.5016949153,0.7694915254,-41638.08504,998.4798058
0.6355932203,0.7694915254,-46557.80073,1119.668546
0.7694915254,0.7694915254,-50981.26215,1228.692226
0.9033898305,0.7694915254,-55033.87278,1328.612707
1.037288136,0.7694915254,-58795.71846,1421.38911
1.171186441,0.7694915254,-62321.63843,1508.364785
1.305084746,0.7694915254,-65651.13538,1590.508386
1.438983051,0.7694915254,-68813.7828,1668.545675
1.572881356,0.7694915254,-71832.4031,1743.037092
1.706779661,0.7694915254,-74725.04644,1814.426125
1.840677966,0.7694915254,-77506.28088,1883.070864
1.974576271,0.7694915254,-80188.066,1949.265391
2.108474576,0.7694915254,-82780.36346,2013.25474
2.242372881,0.7694915254,-85291.57518,2075.245637
2.376271186,0.7694915254,-87728.86524,2135.414394
2.510169492,0.7694915254,-90098.40108,2193.91283
2.644067797,0.7694915254,-92405.53745,2250.872782
2.777966102,0.7694915254,-94654.95886,2306.409606
2.911864407,0.7694915254,-96850.79146,2360.624926
3.045762712,0.7694915254,-98996.69202,2413.608817
3.179661017,0.7694915254,-101095.9194,2465.441563
3.313559322,0.7694915254,-103151.3927,2516.195085
3.447457627,0.7694915254,-105165.7389,2565.934117
3.581355932,0.7694915254,-107141.332,2614.717164
3.715254237,0.7694915254,-109080.3264,2662.597318
3.849152542,0.7694915254,-110984.6835,2709.622931
3.983050847,0.7694915254,-112856.1959,2755.838188
4.116949153,0.7694915254,-114696.5066,2801.28359
4.250847458,0.7694915254,-116507.126,2845.996376
4.384745763,0.7694915254,-118289.4464,2890.010875
4.518644068,0.7694915254,-120044.7548,2933.358815
4.652542373,0.7694915254,-121774.2431,2976.069593
4.786440678,0.7694915254,-123479.0184,3018.170505
4.920338983,0.7694915254,-125160.1107,3059.686954
5.054237288,0.7694915254,-126818.4805,3100.642625
5.188135593,0.7694915254,-128455.025,3141.059648
5.322033898,0.7694915254,-130070.5838,3180.958732
5.455932203,0.7694915254,-131665.9442,3220.359292
5.589830508,0.7694915254,-133241.8452,3259.279562
5.723728814,0.7694915254,-134798.9821,3297.736689
5.857627119,0.7694915254,-136338.0096,3335.746823
5.991525424,0.7694915254,-137859.5452,3373.325198
6.125423729,0.7694915254,-139364.1721,3410.486202
6.259322034,0.7694915254,-140852.4417,3447.243438
6.393220339,0.7694915254,-142324.8763,3483.609791
6.527118644,0.7694915254,-143781.9707,3519.59747
6.661016949,0.7694915254,-145224.1947,3555.218065
6.794915254,0.7694915254,-146651.9945,3590.482585
6.928813559,0.7694915254,-148065.7943,3625.401498
7.062711864,0.7694915254,-149465.9981,3659.984771
7.196610169,0.7694915254,-150852.9908,3694.241902
7.330508475,0.7694915254,-152227.1394,3728.181946
7.46440678,0.7694915254,-153588.7942,3761.813549
7.598305085,0.7694915254,-154938.29,3795.14497
7.73220339,0.7694915254,-156275.9467,3828.184107
7.866101695,0.7694915254,-157602.0707,3860.938517
8,0.7694915254,-158916.9551,3893.415435
0.1,0.9033898305,-20154.86118,469.8522099
0.2338983051,0.9033898305,-29415.07194,695.9527014
0.3677966102,0.9033898305,-36209.77349,862.7506006
0.5016949153,0.9033898305,-41843.36236,1001.314809
0.6355932203,0.9033898305,-46763.07806,1122.444456
0.7694915254,0.9033898305,-51186.53947,1231.424799
0.9033898305,0.9033898305,-55239.1501,1331.311731
1.037288136,0.9033898305,-59000.99578,1424.061158
1.171186441,0.9033898305,-62526.91575,1511.014525
1.305084746,0.9033898305,-65856.4127,1593.139275
1.438983051,0.9033898305,-69019.06012,1671.160357
1.572881356,0.9033898305,-72037.68043,1745.637645
1.706779661,0.9033898305,-74930.32376,1817.014217
1.840677966,0.9033898305,-77711.5582,1885.647856
1.974576271,0.9033898305,-80393.34332,1951.832414
2.108474576,0.9033898305,-82985.64079,2015.812745
2.242372881,0.9033898305,-85496.8525,2077.795432
2.376271186,0.9033898305,-87934.14256,2137.956672
2.510169492,0.9033898305,-90303.6784,2196.448193
2.644067797,0.9033898305,-92610.81477,2253.401754
2.777966102,0.9033898305,-94860.23618,2308.932649
2.911864407,0.9033898305,-97056.06878,2363.142448
3.045762712,0.9033898305,-99201.96934,2416.121181
3.179661017,0.9033898305,-101301.1967,2467.949095
3.313559322,0.9033898305,-103356.67,2518.698078
3.447457627,0.9033898305,-105371.0162,2568.432833
3.581355932,0.9033898305,-107346.6094,2617.211843
3.715254237,0.9033898305,-109285.6037,2665.088178
3.849152542,0.9033898305,-111189.9608,2712.110171
3.983050847,0.9033898305,-113061.4732,2758.321989
4.116949153,0.9033898305,-114901.7839,2803.764121
4.250847458,0.9033898305,-116712.4033,2848.47379
4.384745763,0.9033898305,-118494.7238,2892.485314
4.518644068,0.9033898305,-120250.0321,2935.830412
4.652542373,0.9033898305,-121979.5204,2978.538469
4.786440678,0.9033898305,-123684.2957,3020.636775
4.920338983,0.9033898305,-125365.388,3062.150723
5.054237288,0.9033898305,-127023.7578,3103.103993
5.188135593,0.9033898305,-128660.3023,3143.518707
5.322033898,0.9033898305,-130275.8611,3183.415569
5.455932203,0.9033898305,-131871.2215,3222.813989
5.589830508,0.9033898305,-133447.1225,3261.732195
5.723728814,0.9033898305,-135004.2595,3300.187331
5.857627119,0.9033898305,-136543.2869,3338.195541
5.991525424,0.9033898305,-138064.8225,3375.772057
6.125423729,0.9033898305,-139569.4494,3412.931262
6.259322034,0.9033898305,-141057.719,3449.686758
6.393220339,0.9033898305,-142530.1536,3486.051424
6.527118644,0.9033898305,-143987.248,3522.037469
6.661016949,0.9033898305,-145429.472,3557.656478
6.794915254,0.9033898305,-146857.2718,3592.919458
6.928813559,0.9033898305,-148271.0716,3627.836877
7.062711864,0.9033898305,-149671.2754,3662.418699
7.196610169,0.9033898305,-151058.2681,3696.674417
7.330508475,0.9033898305,-152432.4167,3730.613088
7.46440678,0.9033898305,-153794.0715,3764.243355
7.598305085,0.9033898305,-155143.5673,3797.573475
7.73220339,0.9033898305,-156481.2241,3830.611345
7.866101695,0.9033898305,-157807.348,3863.364519
8,0.9033898305,-159122.2324,3895.840233
0.1,1.037288136,-20345.41035,473.1222525
0.2338983051,1.037288136,-29605.62112,698.8580131
0.3677966102,1.037288136,-36400.32266,865.50668
0.5016949153,1.037288136,-42033.91153,1003.984035
0.6355932203,1.037288136,-46953.62723,1125.055041
0.7694915254,1.037288136,-51377.08864,1233.992343
0.9033898305,1.037288136,-55429.69927,1333.845933
1.037288136,1.037288136,-59191.54495,1426.568537
1.171186441,1.037288136,-62717.46492,1513.499712
1.305084746,1.037288136,-66046.96188,1595.605704
1.438983051,1.037288136,-69209.60929,1673.610655
1.572881356,1.037288136,-72228.2296,1748.073877
1.706779661,1.037288136,-75120.87294,1819.43804
1.840677966,1.037288136,-77902.10737,1888.060625
1.974576271,1.037288136,-80583.8925,1954.235253
2.108474576,1.037288136,-83176.18996,2018.2066
2.242372881,1.037288136,-85687.40168,2080.181106
2.376271186,1.037288136,-88124.69173,2140.334856
2.510169492,1.037288136,-90494.22758,2198.819484
2.644067797,1.037288136,-92801.36395,2255.766675
2.777966102,1.037288136,-95050.78535,2311.29166
2.911864407,1.037288136,-97246.61796,2365.495956
3.045762712,1.037288136,-99392.51851,2418.469548
3.179661017,1.037288136,-101491.7459,2470.292643
3.313559322,1.037288136,-103547.2192,2521.037099
3.447457627,1.037288136,-105561.5654,2570.767591
3.581355932,1.037288136,-107537.1585,2619.542576
3.715254237,1.037288136,-109476.1529,2667.415102
3.849152542,1.037288136,-111380.51,2714.433484
3.983050847,1.037288136,-113252.0224,2760.641873
4.116949153,1.037288136,-115092.3331,2806.080743
4.250847458,1.037288136,-116902.9525,2850.787303
4.384745763,1.037288136,-118685.2729,2894.79586
4.518644068,1.037288136,-120440.5812,2938.138122
4.652542373,1.037288136,-122170.0696,2980.843465
4.786440678,1.037288136,-123874.8449,3022.93917
4.920338983,1.037288136,-125555.9372,3064.450624
5.054237288,1.037288136,-127214.307,3105.401499
5.188135593,1.037288136,-128850.8515,3145.813909
5.322033898,1.037288136,-130466.4103,3185.708554
5.455932203,1.037288136,-132061.7707,3225.104839
5.589830508,1.037288136,-133637.6717,3264.020986
5.723728814,1.037288136,-135194.8086,3302.474134
5.857627119,1.037288136,-136733.8361,3340.480425
5.991525424,1.037288136,-138255.3717,3378.055086
6.125423729,1.037288136,-139759.9985,3415.212496
6.259322034,1.037288136,-141248.2682,3451.966254
6.393220339,1.037288136,-142720.7027,3488.329237
6.527118644,1.037288136,-144177.7972,3524.313651
6.661016949,1.037288136,-145620.0212,3559.931078
6.794915254,1.037288136,-147047.8209,3595.192522
6.928813559,1.037288136,-148461.6208,3630.108449
7.062711864,1.037288136,-149861.8246,3664.688822
7.196610169,1.037288136,-151248.8173,3698.943131
7.330508475,1.037288136,-152622.9659,3732.880432
7.46440678,1.037288136,-153984.6207,3766.509364
7.598305085,1.037288136,-155334.1165,3799.838186
7.73220339,1.037288136,-156671.7732,3832.87479
7.866101695,1.037288136,-157997.8972,3865.626731
8,1.037288136,-159312.7816,3898.101244
0.1,1.171186441,-20524.00915,476.2493676
0.2338983051,1.171186441,-29784.21992,701.6262195
0.3677966102,1.171186441,-36578.92146,868.1272461
0.5016949153,1.171186441,-42212.51034,1006.518485
0.6355932203,1.171186441,-47132.22603,1127.531277
0.7694915254,1.171186441,-51555.68744,1236.425814
0.9033898305,1.171186441,-55608.29808,1336.246254
1.037288136,1.171186441,-59370.14375,1428.942178
1.171186441,1.171186441,-62896.06373,1515.851272
1.305084746,1.171186441,-66225.56068,1597.938593
1.438983051,1.171186441,-69388.2081,1675.927483
1.572881356,1.171186441,-72406.8284,1750.376698
1.706779661,1.171186441,-75299.47174,1821.728501
1.840677966,1.171186441,-78080.70617,1890.340074
1.974576271,1.171186441,-80762.4913,1956.504809
2.108474576,1.171186441,-83354.78876,2020.467202
2.242372881,1.171186441,-85866.00048,2082.433555
2.376271186,1.171186441,-88303.29054,2142.57984
2.510169492,1.171186441,-90672.82638,2201.057598
2.644067797,1.171186441,-92979.96275,2257.998439
2.777966102,1.171186441,-95229.38416,2313.517532
2.911864407,1.171186441,-97425.21676,2367.71634
3.045762712,1.171186441,-99571.11731,2420.684805
3.179661017,1.171186441,-101670.3447,2472.503096
3.313559322,1.171186441,-103725.818,2523.243038
3.447457627,1.171186441,-105740.1642,2572.969277
3.581355932,1.171186441,-107715.7573,2621.740247
3.715254237,1.171186441,-109654.7517,2669.608975
3.849152542,1.171186441,-111559.1088,2716.623755
3.983050847,1.171186441,-113430.6212,2762.828724
4.116949153,1.171186441,-115270.9319,2808.264338
4.250847458,1.171186441,-117081.5513,2852.967797
4.384745763,1.171186441,-118863.8717,2896.973394
4.518644068,1.171186441,-120619.18,2940.312827
4.652542373,1.171186441,-122348.6684,2983.015463
4.786440678,1.171186441,-124053.4437,3025.108574
4.920338983,1.171186441,-125734.536,3066.617538
5.054237288,1.171186441,-127392.9058,3107.566022
5.188135593,1.171186441,-129029.4503,3147.976134
5.322033898,1.171186441,-130645.0091,3187.868567
5.455932203,1.171186441,-132240.3695,3227.26272
5.589830508,1.171186441,-133816.2705,3266.176812
5.723728814,1.171186441,-135373.4074,3304.627977
5.857627119,1.171186441,-136912.4349,3342.632353
5.991525424,1.171186441,-138433.9705,3380.205162
6.125423729,1.171186441,-139938.5973,3417.360781
6.259322034,1.171186441,-141426.867,3454.112805
6.393220339,1.171186441,-142899.3016,3490.474109
6.527118644,1.171186441,-144356.396,3526.456894
6.661016949,1.171186441,-145798.62,3562.072741
6.794915254,1.171186441,-147226.4197,3597.332652
6.928813559,1.171186441,-148640.2196,3632.247091
7.062711864,1.171186441,-150040.4234,3666.826017
7.196610169,1.171186441,-151427.4161,3701.07892
7.330508475,1.171186441,-152801.5647,3735.014852
7.46440678,1.171186441,-154163.2195,3768.642453
7.598305085,1.171186441,-155512.7153,3801.969978
7.73220339,1.171186441,-156850.372,3835.00532
7.866101695,1.171186441,-158176.496,3867.75603
8,1.171186441,-159491.3804,3900.229342
0.1,1.305084746,-20692.65852,479.2564024
0.2338983051,1.305084746,-29952.86928,704.279803
0.3677966102,1.305084746,-36747.57083,870.6346882
0.5016949153,1.305084746,-42381.1597,1008.940508
0.6355932203,1.305084746,-47300.8754,1129.895486
0.7694915254,1.305084746,-51724.33681,1238.747518
0.9033898305,1.305084746,-55776.94744,1338.534992
1.037288136,1.305084746,-59538.79312,1431.204369
1.171186441,1.305084746,-63064.71309,1518.091487
1.305084746,1.305084746,-66394.21005,1600.160218
