trial,trial_seed,n_users,ratio,F,B,cE,cN,final_pE,final_pN,price_margin_E,price_margin_N,comp_utilization,band_utilization,offloading_ratio,offloading_size,social_cost,esp_revenue,nsp_revenue,joint_revenue,restricted_gap,outer_iterations,stage2_oracle_calls,runtime_sec,stage1_method,stopping_reason
11,502387,50,2.5,100.0,40.0,0.01,0.01,3.9512634401400337,1.980749726101476,3.941263440140034,1.970749726101476,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,67.81900962160528,161.03294540895996,0.0,3,37,0.8617871003225446,vbbr_brd,verified_gain_tolerance
11,502387,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,3.620252537217104,2.167964191550654,3.610252537217104,2.157964191550654,0.22555544605220473,0.9008227593855609,0.18,9,1165.091887144112,89.20342354737804,70.9827715163824,160.18619506376044,0.0,3,37,1.136247199960053,vbbr_brd,verified_gain_tolerance
11,502387,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,4.532169275168605,1.6888855908512042,4.522169275168605,1.6788855908512041,0.15565273946622601,1.0,0.16,8,1169.5270912540377,89.03557646136763,53.09102397927354,142.12660044064117,0.0,5,55,1.000538899563253,vbbr_brd,verified_gain_tolerance
12,502388,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,3.9111147783078857,0.8622945136835338,3.901114778307886,0.8522945136835338,0.7209950365867848,0.9535782161894876,0.26,13,1030.5089275877276,125.78707000939579,72.69273476517174,198.47980477456753,0.0,3,37,2.692085400223732,vbbr_brd,verified_gain_tolerance
12,502388,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.903113465068629,1.3836977337283365,2.8931134650686294,1.3736977337283365,0.5377188526700963,0.893567012852486,0.24,12,1032.5337596651714,98.38994675744419,77.63334611322522,176.02329287066942,0.0,6,55,2.091532699763775,vbbr_brd,verified_gain_tolerance
12,502388,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,3.3956416020685394,1.501631939607902,3.3856416020685396,1.491631939607902,0.3465989168830349,0.8657825187031383,0.2,10,1053.1301804981658,90.89579845832786,66.68909944662667,157.58489790495452,0.0,5,49,1.5876411003991961,vbbr_brd,verified_gain_tolerance
12,502388,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,3.179481842882121,1.573460945848797,3.169481842882121,1.563460945848797,0.31019913410919003,0.9766342383046247,0.2,10,1050.4053042447097,87.93744493726389,68.28636272835367,156.22380766561756,0.0,5,49,1.2684794003143907,vbbr_brd,verified_gain_tolerance
12,502388,50,2.5,100.0,40.0,0.01,0.01,4.258383758676619,1.8372081435381649,4.248383758676619,1.8272081435381649,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,53.28061176269032,136.05030579980834,0.0,6,55,1.6812593005597591,vbbr_brd,verified_gain_tolerance
12,502388,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,3.539550098686569,1.518880001178191,3.529550098686569,1.508880001178191,0.21551141796889856,0.9861492114966184,0.18,9,1057.1856984510532,83.32594699312166,54.33337747426461,137.65932446738628,0.0,3,37,0.9210676001384854,vbbr_brd,verified_gain_tolerance
12,502388,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,3.255602152531439,2.5898838330234066,3.2456021525314394,2.579883833023407,0.15203937207524118,0.6551288988775649,0.14,7,1080.7828361169545,62.41821450310677,53.447439990790095,115.86565449389687,0.0,3,37,0.7249324005097151,vbbr_brd,verified_gain_tolerance
13,502389,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,2.715646432242363,0.9453574921849011,2.705646432242363,0.935357492184901,0.9724184712102708,0.9310160653768764,0.3,15,1036.217743038134,117.66281677261262,77.88965817295697,195.5524749455696,0.0,4,43,2.1802776996046305,vbbr_brd,verified_gain_tolerance
13,502389,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.961928657949381,0.9899959300258439,2.9519286579493813,0.9799959300258438,0.5235972216852972,1.0,0.24,12,1049.690690553151,97.7536959125345,61.98038473153321,159.73408064406772,0.0,3,37,1.2599633000791073,vbbr_brd,verified_gain_tolerance
13,502389,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.180619937781674,1.5073425755495315,2.1706199377816744,1.4973425755495315,0.5429565457794047,0.9999999999999999,0.26,13,1051.2549377381815,91.29026889092594,77.32243811560873,168.61270700653466,0.0,5,49,2.2565465001389384,vbbr_brd,verified_gain_tolerance
13,502389,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,2.158498318946399,1.5690845983654564,2.148498318946399,1.5590845983654564,0.3991889703979706,0.978996907086026,0.22,11,1053.4306809721477,76.71115909463126,68.25995520010459,144.97111429473586,0.0,3,37,1.7117804000154138,vbbr_brd,verified_gain_tolerance
13,502389,50,2.5,100.0,40.0,0.01,0.01,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.3855261061341413,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,55.42104424536565,122.74684412244864,0.0,4,43,0.9874220993369818,vbbr_brd,verified_gain_tolerance
13,502389,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,2.8206812485570683,1.2639230232462304,2.8106812485570685,1.2539230232462304,0.20907123306549258,1.0,0.16,8,1059.8021920138835,64.3719254945247,45.786795013802355,110.15872050832706,0.0,3,37,0.680656099691987,vbbr_brd,verified_gain_tolerance
13,502389,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,2.3259085064545526,1.6125691578684387,2.315908506454553,1.6025691578684387,0.19939102436185066,1.0000000000000002,0.16,8,1060.7108926199135,58.40997142619151,50.67768646802218,109.08765789421369,0.0,4,43,0.8211794998496771,vbbr_brd,verified_gain_tolerance
14,502390,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,3.369453918522993,0.9552102630180725,3.359453918522993,0.9452102630180725,0.9575940319281154,0.929818002240382,0.32,16,1063.6103668385495,143.86830164761582,78.6088372357323,222.47713888334812,0.0,6,55,4.1858786996454,vbbr_brd,verified_gain_tolerance
14,502390,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.647388978745205,1.500809324361238,2.6373889787452054,1.490809324361238,0.7593425397924786,0.9940673674763699,0.32,16,1070.4436821711297,126.66070856247585,93.72768995864153,220.38839852111738,0.0,11,85,4.895658500492573,vbbr_brd,verified_gain_tolerance
14,502390,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,3.6567351707235902,1.3987147690241115,3.6467351707235904,1.3887147690241115,0.3945392648602945,0.9511983719699054,0.24,12,1101.3881912431993,111.44743610682278,68.21321494810039,179.66065105492316,0.0,4,43,2.5463393004611135,vbbr_brd,verified_gain_tolerance
14,502390,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,2.773453730637758,2.305336715718017,2.763453730637758,2.295336715718017,0.35900449031015597,0.7425721757722271,0.22,11,1108.8340269547152,88.73543273694153,76.22546345958601,164.96089619652753,0.0,5,49,2.033072399906814,vbbr_brd,verified_gain_tolerance
14,502390,50,2.5,100.0,40.0,0.01,0.01,2.8946391908498135,1.7405007920695266,2.8846391908498137,1.7305007920695266,0.3467808411760486,1.0000000000000002,0.24,12,1092.3286929961587,100.03376050922947,69.22003168278107,169.25379219201054,0.0,3,37,1.4345327001065016,vbbr_brd,verified_gain_tolerance
14,502390,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,2.713545848564336,2.380603623462392,2.703545848564336,2.3706036234623924,0.27105336670037694,0.8353877004119019,0.2,10,1109.3793140387415,80.27478812850747,72.31300162669278,152.58778975520025,7.49003737496777,15,103,3.24741980060935,vbbr_brd,cycle_safeguard
14,502390,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,3.548104273469606,1.745638869572111,3.538104273469606,1.735638869572111,0.18874153825418707,0.9999999999999999,0.18,9,1111.7778888486564,84.46914722128597,54.88572023367786,139.35486745496382,0.0,3,37,0.7555988002568483,vbbr_brd,verified_gain_tolerance
15,502391,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,3.3001093111642326,1.0501313681060116,3.2901093111642328,1.0401313681060116,0.7967352274546236,0.8634372210224426,0.26,13,1095.6235925508408,117.23015654076899,80.32744505199734,197.55760159276633,6.931997125776633,13,91,6.998651900328696,vbbr_brd,cycle_safeguard
15,502391,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.528974681676522,1.4352971286064582,2.5189746816765224,1.4252971286064582,0.6435628169317442,1.0000000000000002,0.26,13,1093.9281099544437,102.52853266737924,90.14370537788679,192.67223804526603,0.0,7,61,2.6438087997958064,vbbr_brd,verified_gain_tolerance
15,502391,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.712470597474146,1.4762728615354102,2.702470597474146,1.4662728615354101,0.434383581452278,0.9999999999999999,0.22,11,1103.6346041403403,90.93058905480473,75.71800498296716,166.6485940377719,0.0,6,55,1.7262933999300003,vbbr_brd,verified_gain_tolerance
15,502391,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,2.224816058925428,1.7918259372567855,2.2148160589254284,1.7818259372567855,0.41537418073203103,1.0,0.22,11,1102.4717233011584,82.28528069857232,79.68567839556896,161.97095909414128,0.0,5,49,1.6815961999818683,vbbr_brd,verified_gain_tolerance
15,502391,50,2.5,100.0,40.0,0.01,0.01,2.5635010455364164,1.7317445565935403,2.5535010455364167,1.7217445565935403,0.3123465171556257,1.0000000000000002,0.2,10,1111.6040502907783,79.75771581265485,68.86978226374161,148.62749807639648,0.0,3,37,0.9167136000469327,vbbr_brd,verified_gain_tolerance
15,502391,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,1.7128249451013184,2.607394443414822,1.7028249451013184,2.597394443414822,0.34882395709748437,0.9418390160983607,0.2,10,1115.3392969584004,65.0679210620913,89.32724765428677,154.39516871637807,0.0,9,79,2.283643299713731,vbbr_brd,verified_gain_tolerance
15,502391,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,2.439005223931069,2.0266063014817157,2.4290052239310693,2.016606301481716,0.1983483569329124,0.9693654736061712,0.16,8,1119.185741824868,60.94204834910481,61.8171056620286,122.7591540111334,0.0,5,49,1.385399299673736,vbbr_brd,verified_gain_tolerance
16,502392,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,3.6435491002577782,1.081672185812039,3.6335491002577784,1.071672185812039,0.7907288130762692,0.9840886729554418,0.28,14,1119.5433682400433,128.4912621714538,94.32812148745388,222.81938365890767,0.0,5,49,3.3748336993157864,vbbr_brd,verified_gain_tolerance
16,502392,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.511477492998713,1.5585069503287798,2.5014774929987134,1.5485069503287798,0.6501932875396067,1.0,0.28,14,1114.2182158968133,102.86534262096168,97.93617871280334,200.80152133376504,0.0,11,91,5.832882599905133,vbbr_brd,verified_gain_tolerance
16,502392,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.5982423102285863,1.629250910013852,2.5882423102285865,1.619250910013852,0.42442224101433557,1.0,0.22,11,1121.6657863254613,85.09003293321989,83.61775743753137,168.70779037075124,0.0,5,49,1.4252832001075149,vbbr_brd,verified_gain_tolerance
16,502392,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,3.4996496556200696,1.5313264741725605,3.48964965562007,1.5213264741725605,0.2636008443136249,1.0,0.18,9,1142.1825223333803,82.27608505969827,68.03578824439847,150.31187330409676,0.0,3,37,0.896421100012958,vbbr_brd,verified_gain_tolerance
16,502392,50,2.5,100.0,40.0,0.01,0.01,2.844333668098959,1.9236137646704776,2.8343336680989593,1.9136137646704776,0.26152535750530825,1.0,0.18,9,1142.852029227652,74.1250125838912,76.5445505868191,150.66956317071032,0.0,4,43,1.0289007993414998,vbbr_brd,verified_gain_tolerance
16,502392,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,2.7704833405783087,1.973536063275287,2.760483340578309,1.963536063275287,0.24189989560296596,1.0,0.18,9,1143.6739065504134,73.1495122210651,71.69819962205106,144.84771184311614,0.0,5,55,1.2705664997920394,vbbr_brd,verified_gain_tolerance
16,502392,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,2.63431807020243,2.236938312326011,2.6243180702024302,2.2269383123260114,0.1917084754558108,1.0,0.16,8,1149.5721287878869,63.638183665738566,70.4219727564162,134.06015642215476,0.0,5,55,1.105188500136137,vbbr_brd,verified_gain_tolerance
17,502393,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,4.255688278842074,0.6557000931768764,4.245688278842074,0.6457000931768764,0.7333721660244256,1.0000000000000002,0.28,14,1005.8174254454761,139.24753811824672,57.753172056857764,197.00071017510447,0.0,5,49,2.2765897000208497,vbbr_brd,verified_gain_tolerance
17,502393,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,4.462173226434937,1.8792704237505513,4.452173226434938,1.8692704237505513,0.3700859680353124,0.5790366369670614,0.2,10,1076.2469421420326,104.20886559837005,68.45547267300245,172.66433827137251,0.0,3,37,1.159345299936831,vbbr_brd,verified_gain_tolerance
17,502393,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,4.110028212390225,2.188295005694023,4.100028212390225,2.1782950056940233,0.3148529747873125,0.657193679126035,0.2,10,1078.7215921869058,99.99315493936301,73.92552877438867,173.91868371375168,0.0,3,37,1.0383548000827432,vbbr_brd,verified_gain_tolerance
17,502393,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,3.7775895478145367,2.5153822509106916,3.767589547814537,2.5053822509106918,0.28441562399435977,0.7078050951363066,0.2,10,1081.1570570028805,95.84335923404637,79.30538518070715,175.14874441475354,0.0,3,37,0.9867543000727892,vbbr_brd,verified_gain_tolerance
17,502393,50,2.5,100.0,40.0,0.01,0.01,3.474829617647654,2.847124060331949,3.4648296176476543,2.8371240603319494,0.2652400312241764,0.7438193831190091,0.2,10,1083.4701781493268,91.9011515971315,84.41231473552835,176.31346633265986,0.0,3,37,1.0549120996147394,vbbr_brd,verified_gain_tolerance
17,502393,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,3.2002462984321056,3.1775128382944087,3.190246298432106,3.167512838294409,0.24865325228336146,0.7558085218718549,0.2,10,1085.5936118688849,86.89783980817148,87.41773233609574,174.3155721442672,0.0,3,37,1.0221266001462936,vbbr_brd,verified_gain_tolerance
17,502393,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,4.046202302558699,2.2482938655621045,4.036202302558699,2.2382938655621047,0.19432203051884286,0.9999999999999998,0.2,10,1079.4269367425222,99.20988746779094,70.78106687958967,169.9909543473806,0.0,7,67,1.4712438005954027,vbbr_brd,verified_gain_tolerance
18,502394,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,2.6826058005209927,0.9624119812228386,2.672605800520993,0.9524119812228385,0.8916911753677669,0.9519947197024009,0.3,15,985.868590561111,106.57721641476796,81.09692426428299,187.67414067905094,0.0,10,79,4.538748299703002,vbbr_brd,verified_gain_tolerance
18,502394,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,3.29026708152788,1.0740933569695854,3.2802670815278803,1.0640933569695854,0.43259684739346715,0.9371698719243732,0.22,11,1013.989390906155,89.7475396263573,63.070757361240915,152.81829698759822,0.0,3,37,1.4702887004241347,vbbr_brd,verified_gain_tolerance
18,502394,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.9439972685574265,1.174983594794237,2.9339972685574267,1.164983594794237,0.3690722312813415,1.0,0.22,11,1010.351353873916,83.8777362319589,60.15949414990571,144.03723038186462,0.0,3,37,1.3264865996316075,vbbr_brd,verified_gain_tolerance
18,502394,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,3.0171406143572908,1.2897277668127896,3.007140614357291,1.2797277668127895,0.288769155488256,0.9503577876495769,0.2,10,1017.325823052462,77.66932529603491,54.390083910678015,132.05940920671293,0.0,5,55,2.176647000014782,vbbr_brd,verified_gain_tolerance
18,502394,50,2.5,100.0,40.0,0.01,0.01,2.8887793644168296,1.9861831755248436,2.87877936441683,1.9761831755248436,0.21594102861873166,0.6742045818964908,0.16,8,1038.0493595846074,62.16465771185487,53.294070064224265,115.45872777607914,0.0,5,55,1.2134245000779629,vbbr_brd,verified_gain_tolerance
18,502394,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,4.260545898923773,1.2407713704355345,4.250545898923773,1.2307713704355345,0.16195616913722555,0.9619953436892421,0.16,8,1041.6929474610602,75.41067510535892,43.23343310518461,118.64410821054352,0.0,6,55,1.3087604995816946,vbbr_brd,verified_gain_tolerance
18,502394,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,2.913682195311042,1.9886315209198029,2.9036821953110423,1.9786315209198029,0.15071807675534307,0.7558173262104565,0.14,7,1038.6519670043367,55.357238423233234,47.29135599110249,102.64859441433572,7.076644241473403,11,79,1.348905399441719,vbbr_brd,cycle_safeguard
19,502395,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,2.783512357990668,0.8377704228339782,2.7735123579906684,0.8277704228339782,0.7107170986926163,0.7471691617035838,0.22,11,987.1887433502329,88.15396830928546,55.318938344927204,143.47290665421266,0.0,3,37,1.6908479006960988,vbbr_brd,verified_gain_tolerance
19,502395,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.2878238459140854,0.8366014990109791,2.2778238459140856,0.8266014990109791,0.6007586559633338,1.0000000000000002,0.24,12,970.6379443603265,86.54663121009524,52.27886908368228,138.8255002937775,0.0,6,55,2.607559699565172,vbbr_brd,verified_gain_tolerance
19,502395,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.3653452167309723,0.8959394483797266,2.3553452167309725,0.8859394483797266,0.4391383567799907,1.0000000000000002,0.22,11,977.4155716458904,80.11827077472728,45.74971639097156,125.86798716569884,0.0,6,55,3.0337658999487758,vbbr_brd,verified_gain_tolerance
19,502395,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,1.775836462559944,1.2783480177291828,1.765836462559944,1.2683480177291828,0.43891233543404384,1.0000000000000002,0.22,11,974.5740926505651,69.32234740406933,56.722247735391235,126.04459513946057,0.0,10,85,2.6435639997944236,vbbr_brd,verified_gain_tolerance
19,502395,50,2.5,100.0,40.0,0.01,0.01,2.9244749136828605,0.9604307316940972,2.9144749136828607,0.9504307316940972,0.25821090787166956,0.9999999999999998,0.18,9,997.3114752499193,75.25492134312572,38.01722926776388,113.2721506108896,0.0,5,49,1.2622707998380065,vbbr_brd,verified_gain_tolerance
19,502395,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,1.4296577839078535,1.6453827690986953,1.4196577839078535,1.6353827690986953,0.393130495587584,1.0,0.22,11,975.6504603665551,61.13797146072825,59.715735519374526,120.85370698010277,0.0,6,55,1.7089018998667598,vbbr_brd,verified_gain_tolerance
19,502395,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,2.65034360437263,1.2303810639528958,2.6403436043726303,1.2203810639528958,0.19318650376778335,0.9999999999999999,0.16,8,1000.7026773717548,64.5204254008759,38.591837754307605,103.1122631551835,0.0,3,37,0.6566798994317651,vbbr_brd,verified_gain_tolerance
20,502396,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,4.317110355273795,0.8295937648556616,4.307110355273795,0.8195937648556616,0.6973514416524907,0.9419254120691831,0.26,13,1093.3300877584893,134.3237167129833,69.04943878800974,203.37315550099305,0.0,3,37,1.6744470996782184,vbbr_brd,verified_gain_tolerance
20,502396,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,3.110005843624745,1.452968482618984,3.100005843624745,1.442968482618984,0.5752324749863444,0.9568797638835344,0.26,13,1096.3499582782438,112.78099050957103,87.32612941181867,200.1071199213897,0.0,7,61,3.6001700991764665,vbbr_brd,verified_gain_tolerance
20,502396,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,3.25347218503246,1.4380827833652876,3.24347218503246,1.4280827833652876,0.3916258631953152,0.9710839393443753,0.22,11,1100.2908594892097,98.39140636562699,71.61343755006037,170.00484391568736,0.0,3,37,1.6497487993910909,vbbr_brd,verified_gain_tolerance
20,502396,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,2.6736782121997376,1.7348938166430343,2.6636782121997378,1.7248938166430343,0.37412865909919113,1.0000000000000002,0.22,11,1096.0606314701545,89.13488926363486,77.13959655965766,166.27448582329254,0.0,8,73,2.2827437995001674,vbbr_brd,verified_gain_tolerance
20,502396,50,2.5,100.0,40.0,0.01,0.01,3.344812356135589,3.1595261282208025,3.3348123561355894,3.1495261282208027,0.19065601405042834,0.493321418217492,0.14,7,1154.808203131439,63.580203142692895,62.14914785147731,125.7293509941702,0.0,5,49,1.2063747998327017,vbbr_brd,verified_gain_tolerance
20,502396,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,3.8263724257724405,2.799533199770891,3.8163724257724407,2.7895331997708914,0.1630203183652017,0.6262548784042555,0.14,7,1156.1626430894526,68.15270680288522,63.78991520029467,131.9426220031799,0.0,3,37,0.8318635001778603,vbbr_brd,verified_gain_tolerance
20,502396,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,3.304493051935727,3.1918380109286533,3.2944930519357274,3.1818380109286535,0.17504190803861147,0.7369790587738629,0.16,8,1154.673144579771,72.94417654647977,74.15376619206296,147.0979427385427,0.0,3,37,0.5984714003279805,vbbr_brd,verified_gain_tolerance
