pE,pN,esp_revenue,nsp_revenue,joint_revenue,eps
3.422818792,4.832214765,65.08825684,62.74266044,127.8309173,35.19772612
3.523489933,4.832214765,66.04402924,62.74266044,128.7866897,33.28105706
3.624161074,4.832214765,66.98616631,62.74266044,129.7288267,31.32534579
3.724832215,4.832214765,67.91523546,62.74266044,130.6578959,29.32810474
3.825503356,4.832214765,68.83176583,62.74266044,131.5744263,25.44794359
3.926174497,4.832214765,69.73625178,62.74266044,132.4789122,23.82308674
4.026845638,4.832214765,70.62915602,62.74266044,133.3718165,22.30703932
4.127516779,4.832214765,71.51091235,62.74266044,134.2535728,22.30703932
4.228187919,4.832214765,72.38192818,62.74266044,135.1245886,20.76347411
4.32885906,4.832214765,73.24258666,62.74266044,135.9852471,20.76347411
4.429530201,4.832214765,74.09324873,62.74266044,136.8359092,19.19083604
4.530201342,4.832214765,74.9342548,62.74266044,137.6769152,17.58741785
4.630872483,4.832214765,75.76592641,62.74266044,138.5085868,15.95133831
4.731543624,4.832214765,76.58856763,62.74266044,139.3312281,14.96069312
4.832214765,4.832214765,77.40246639,62.74266044,140.1451268,14.14679436
4.932885906,4.832214765,78.20789562,62.74266044,140.9505561,13.34136514
5.033557047,4.832214765,69.14403048,54.39752725,123.5415577,22.40523028
5.134228188,4.832214765,69.8347734,54.39752725,124.2323006,21.71448736
5.234899329,4.832214765,70.5187508,54.39752725,124.916278,21.03050995
5.33557047,4.832214765,61.20177237,46.21022782,107.4120002,30.34748838
5.436241611,4.832214765,61.77859765,46.21022782,107.9888255,29.7706631
5.536912752,4.832214765,62.3500868,46.21022782,108.5603146,29.19917396
5.637583893,4.832214765,62.9163852,46.21022782,109.126613,28.63287555
5.738255034,4.832214765,63.4776318,46.21022782,109.6878596,28.07162896
5.838926174,4.832214765,50.92891189,36.28922729,87.21813917,40.62034887
5.939597315,4.832214765,51.36757155,36.28922729,87.65679884,40.1816892
6.040268456,4.832214765,51.80251686,36.28922729,88.09174414,39.7467439
6.140939597,4.832214765,52.23384058,36.28922729,88.52306787,39.31542017
6.241610738,4.832214765,39.08048815,23.12052677,62.20101492,52.46877261
6.342281879,4.832214765,39.39539614,23.12052677,62.51592291,52.15386461
6.44295302,4.832214765,39.70780681,23.12052677,62.82833359,51.84145394
6.543624161,4.832214765,40.01777866,23.12052677,63.13830543,51.53148209
6.644295302,4.832214765,28.47412138,16.78525575,45.25937714,63.07513937
6.744966443,4.832214765,28.68966889,16.78525575,45.47492464,62.85959187
6.845637584,4.832214765,28.90360901,16.78525575,45.68886476,62.64565174
6.946308725,4.832214765,29.11597719,16.78525575,45.90123294,62.43328356
7.046979866,4.832214765,29.32680757,16.78525575,46.11206333,62.22245318
7.147651007,4.832214765,29.53613309,16.78525575,46.32138884,62.01312767
7.248322148,4.832214765,29.7439855,16.78525575,46.52924126,61.80527525
7.348993289,4.832214765,29.9503955,16.78525575,46.73565125,61.59886526
7.44966443,4.832214765,30.15539268,16.78525575,46.94064843,61.39386808
7.55033557,4.832214765,30.35900567,16.78525575,47.14426143,61.19025508
7.651006711,4.832214765,30.56126215,16.78525575,47.3465179,60.98799861
7.751677852,4.832214765,30.76218885,16.78525575,47.5474446,60.7870719
7.852348993,4.832214765,30.96181168,16.78525575,47.74706743,60.58744907
7.953020134,4.832214765,31.16015569,16.78525575,47.94541144,60.38910507
8.053691275,4.832214765,31.35724514,16.78525575,48.1425009,60.19201561
8.154362416,4.832214765,31.55310356,16.78525575,48.33835931,59.9961572
8.255033557,4.832214765,31.74775371,16.78525575,48.53300946,59.80150705
8.355704698,4.832214765,31.94121769,16.78525575,48.72647344,59.60804306
8.456375839,4.832214765,32.13351692,16.78525575,48.91877268,59.41574383
8.55704698,4.832214765,32.3246722,16.78525575,49.10992795,59.22458856
8.657718121,4.832214765,32.51470368,16.78525575,49.29995944,59.03455707
8.758389262,4.832214765,32.70363098,16.78525575,49.48888673,58.84562977
8.859060403,4.832214765,32.89147311,16.78525575,49.67672886,58.65778765
8.959731544,4.832214765,33.07824855,16.78525575,49.86350431,58.4710122
9.060402685,4.832214765,33.26397529,16.78525575,50.04923104,58.28528547
9.161073826,4.832214765,33.44867078,16.78525575,50.23392653,58.10058997
9.261744966,4.832214765,33.63235202,16.78525575,50.41760777,57.91690874
9.362416107,4.832214765,33.81503553,16.78525575,50.60029128,57.73422523
9.463087248,4.832214765,33.9967374,16.78525575,50.78199315,57.55252336
9.563758389,4.832214765,34.17747328,16.78525575,50.96272903,57.37178747
9.66442953,4.832214765,34.35725842,16.78525575,51.14251418,57.19200233
9.765100671,4.832214765,34.53610767,16.78525575,51.32136342,57.01315308
9.865771812,4.832214765,34.71403549,16.78525575,51.49929124,56.83522526
9.966442953,4.832214765,18.12979494,9.020655988,27.15045093,73.41946581
10.06711409,4.832214765,18.22131251,9.020655988,27.2419685,73.32794824
10.16778523,4.832214765,18.31237272,9.020655988,27.3330287,73.23688804
10.26845638,4.832214765,18.40298235,9.020655988,27.42363834,73.1462784
10.36912752,4.832214765,18.49314804,9.020655988,27.51380403,73.05611271
10.46979866,4.832214765,18.58287625,9.020655988,27.60353224,72.9663845
10.5704698,4.832214765,18.67217328,9.020655988,27.69282927,72.87708748
10.67114094,4.832214765,18.76104528,9.020655988,27.78170127,72.78821547
10.77181208,4.832214765,18.84949828,9.020655988,27.87015427,72.69976247
10.87248322,4.832214765,18.93753814,9.020655988,27.95819413,72.61172261
10.97315436,4.832214765,0,0,0,91.54926075
11.0738255,4.832214765,0,0,0,91.54926075
11.17449664,4.832214765,0,0,0,91.54926075
11.27516779,4.832214765,0,0,0,91.54926075
11.37583893,4.832214765,0,0,0,91.54926075
11.47651007,4.832214765,0,0,0,91.54926075
11.57718121,4.832214765,0,0,0,91.54926075
11.67785235,4.832214765,0,0,0,91.54926075
11.77852349,4.832214765,0,0,0,91.54926075
11.87919463,4.832214765,0,0,0,91.54926075
11.97986577,4.832214765,0,0,0,91.54926075
12.08053691,4.832214765,0,0,0,91.54926075
12.18120805,4.832214765,0,0,0,91.54926075
12.28187919,4.832214765,0,0,0,91.54926075
12.38255034,4.832214765,0,0,0,91.54926075
12.48322148,4.832214765,0,0,0,91.54926075
12.58389262,4.832214765,0,0,0,91.54926075
12.68456376,4.832214765,0,0,0,91.54926075
12.7852349,4.832214765,0,0,0,91.54926075
12.88590604,4.832214765,0,0,0,91.54926075
12.98657718,4.832214765,0,0,0,91.54926075
13.08724832,4.832214765,0,0,0,91.54926075
13.18791946,4.832214765,0,0,0,91.54926075
13.2885906,4.832214765,0,0,0,91.54926075
13.38926174,4.832214765,0,0,0,91.54926075
13.48993289,4.832214765,0,0,0,91.54926075
13.59060403,4.832214765,0,0,0,91.54926075
13.69127517,4.832214765,0,0,0,91.54926075
13.79194631,4.832214765,0,0,0,91.54926075
13.89261745,4.832214765,0,0,0,91.54926075
13.99328859,4.832214765,0,0,0,91.54926075
14.09395973,4.832214765,0,0,0,91.54926075
14.19463087,4.832214765,0,0,0,91.54926075
14.29530201,4.832214765,0,0,0,91.54926075
14.39597315,4.832214765,0,0,0,91.54926075
14.4966443,4.832214765,0,0,0,91.54926075
14.59731544,4.832214765,0,0,0,91.54926075
14.69798658,4.832214765,0,0,0,91.54926075
14.79865772,4.832214765,0,0,0,91.54926075
14.89932886,4.832214765,0,0,0,91.54926075
15,4.832214765,0,0,0,91.54926075
0,4.932885906,-1,171.2631329,170.2631329,92.54926075
0.1006711409,4.932885906,9.067114094,171.2631329,180.330247,82.48214666
0.2013422819,4.932885906,19.13422819,171.2631329,190.397361,72.41503257
0.3020134228,4.932885906,29.20134228,171.2631329,200.4644751,62.34791847
0.4026845638,4.932885906,39.26845638,171.2631329,210.5315892,52.28080438
0.5033557047,4.932885906,49.33557047,171.2631329,220.5987033,42.21369028
0.6040268456,4.932885906,59.40268456,171.2631329,230.6658174,32.14657619
0.7046979866,4.932885906,69.46979866,171.2631329,240.7329315,22.0794621
0.8053691275,4.932885906,76.31061006,171.2631329,247.5737429,15.23865069
0.9060402685,4.932885906,81.05269545,171.2631329,252.3158283,10.49656531
1.006711409,4.932885906,81.9874676,162.3215528,244.3090204,13.75440726
1.10738255,4.932885906,86.06761136,162.3215528,248.3891642,10.43280959
1.208053691,4.932885906,79.11888672,141.3343964,220.4532831,23.36627477
1.308724832,4.932885906,82.40242213,141.3343964,223.7368185,17.17077352
1.409395973,4.932885906,85.56006605,141.3343964,226.8944624,15.26338427
1.510067114,4.932885906,88.60527335,141.3343964,229.9396697,11.37715353
1.610738255,4.932885906,91.54926075,141.3343964,232.8836571,9.39646991
1.711409396,4.932885906,80.00221868,111.9744866,191.9767053,32.59195638
1.812080537,4.932885906,76.86823048,105.3359618,182.2041923,35.20363547
1.912751678,4.932885906,78.99766472,105.3359618,184.3336266,31.7393206
2.013422819,4.932885906,72.93025669,94.73742074,167.6676774,37.7484853
2.11409396,4.932885906,74.74903772,94.73742074,169.4864585,34.49443687
2.214765101,4.932885906,76.52460725,94.73742074,171.262028,31.28733639
2.315436242,4.932885906,78.259906,94.73742074,172.9973267,29.65278306
2.416107383,4.932885906,79.95755559,94.73742074,174.6949763,26.31748434
2.516778523,4.932885906,81.61990498,94.73742074,176.3573257,24.61488932
2.617449664,4.932885906,75.42021978,85.61908256,161.0393023,30.25301178
2.718120805,4.932885906,76.86784149,85.61908256,162.486924,28.4731027
2.818791946,4.932885906,78.28870148,85.61908256,163.907784,24.82726862
2.919463087,4.932885906,79.68423121,85.61908256,165.3033138,22.95845562
3.020134228,4.932885906,81.05573888,85.61908256,166.6748214,21.05691024
3.120805369,4.932885906,82.40442384,85.61908256,168.0235064,17.1483241
3.22147651,4.932885906,73.57589131,75.39011239,148.9660037,24.88102855
3.322147651,4.932885906,64.11823938,63.39554367,127.5137831,34.54484289
3.422818792,4.932885906,65.08825684,63.39554367,128.4838005,34.54484289
3.523489933,4.932885906,66.04402924,63.39554367,129.4395729,32.62817383
3.624161074,4.932885906,66.98616631,63.39554367,130.38171,30.67246255
3.724832215,4.932885906,67.91523546,63.39554367,131.3107791,28.6752215
3.825503356,4.932885906,68.83176583,63.39554367,132.2273095,24.79506035
3.926174497,4.932885906,69.73625178,63.39554367,133.1317955,23.17020351
4.026845638,4.932885906,70.62915602,63.39554367,134.0246997,21.65415608
4.127516779,4.932885906,71.51091235,63.39554367,134.906456,21.65415608
4.228187919,4.932885906,72.38192818,63.39554367,135.7774719,20.11059087
4.32885906,4.932885906,73.24258666,63.39554367,136.6381303,20.11059087
4.429530201,4.932885906,74.09324873,63.39554367,137.4887924,18.53795281
4.530201342,4.932885906,74.9342548,63.39554367,138.3297985,16.93453462
4.630872483,4.932885906,75.76592641,63.39554367,139.1614701,15.78333435
4.731543624,4.932885906,76.58856763,63.39554367,139.9841113,14.96069312
4.832214765,4.932885906,77.40246639,63.39554367,140.7980101,14.14679436
4.932885906,4.932885906,68.44631722,54.96357327,123.4098905,23.10294353
5.033557047,4.932885906,69.14403048,54.96357327,124.1076038,22.40523028
5.134228188,4.932885906,69.8347734,54.96357327,124.7983467,21.71448736
5.234899329,4.932885906,60.61945863,46.69107901,107.3105376,30.92980212
5.33557047,4.932885906,61.20177237,46.69107901,107.8928514,30.34748838
5.436241611,4.932885906,61.77859765,46.69107901,108.4696767,29.7706631
5.536912752,4.932885906,62.3500868,46.69107901,109.0411658,29.19917396
5.637583893,4.932885906,62.9163852,46.69107901,109.6074642,28.63287555
5.738255034,4.932885906,50.48644104,36.66684322,87.15328426,41.06281971
5.838926174,4.932885906,50.92891189,36.66684322,87.5957551,40.62034887
5.939597315,4.932885906,51.36757155,36.66684322,88.03441477,40.1816892
6.040268456,4.932885906,51.80251686,36.66684322,88.46936007,39.7467439
6.140939597,4.932885906,38.76302198,23.36111275,62.12413473,52.78623877
6.241610738,4.932885906,39.08048815,23.36111275,62.4416009,52.46877261
6.342281879,4.932885906,39.39539614,23.36111275,62.75650889,52.15386461
6.44295302,4.932885906,39.70780681,23.36111275,63.06891957,51.84145394
6.543624161,4.932885906,40.01777866,23.36111275,63.37889141,51.53148209
6.644295302,4.932885906,28.47412138,16.95991861,45.43403999,63.07513937
6.744966443,4.932885906,28.68966889,16.95991861,45.64958749,62.85959187
6.845637584,4.932885906,28.90360901,16.95991861,45.86352762,62.64565174
6.946308725,4.932885906,29.11597719,16.95991861,46.0758958,62.43328356
7.046979866,4.932885906,29.32680757,16.95991861,46.28672618,62.22245318
7.147651007,4.932885906,29.53613309,16.95991861,46.49605169,62.01312767
7.248322148,4.932885906,29.7439855,16.95991861,46.70390411,61.80527525
7.348993289,4.932885906,29.9503955,16.95991861,46.9103141,61.59886526
7.44966443,4.932885906,30.15539268,16.95991861,47.11531128,61.39386808
7.55033557,4.932885906,30.35900567,16.95991861,47.31892428,61.19025508
7.651006711,4.932885906,30.56126215,16.95991861,47.52118075,60.98799861
7.751677852,4.932885906,30.76218885,16.95991861,47.72210746,60.7870719
7.852348993,4.932885906,30.96181168,16.95991861,47.92173029,60.58744907
7.953020134,4.932885906,31.16015569,16.95991861,48.12007429,60.38910507
8.053691275,4.932885906,31.35724514,16.95991861,48.31716375,60.19201561
8.154362416,4.932885906,31.55310356,16.95991861,48.51302216,59.9961572
8.255033557,4.932885906,31.74775371,16.95991861,48.70767231,59.80150705
8.355704698,4.932885906,31.94121769,16.95991861,48.9011363,59.60804306
8.456375839,4.932885906,32.13351692,16.95991861,49.09343553,59.41574383
8.55704698,4.932885906,32.3246722,16.95991861,49.2845908,59.22458856
8.657718121,4.932885906,32.51470368,16.95991861,49.47462229,59.03455707
8.758389262,4.932885906,32.70363098,16.95991861,49.66354959,58.84562977
8.859060403,4.932885906,32.89147311,16.95991861,49.85139171,58.65778765
8.959731544,4.932885906,33.07824855,16.95991861,50.03816716,58.4710122
9.060402685,4.932885906,33.26397529,16.95991861,50.2238939,58.28528547
9.161073826,4.932885906,33.44867078,16.95991861,50.40858939,58.10058997
9.261744966,4.932885906,33.63235202,16.95991861,50.59227062,57.91690874
9.362416107,4.932885906,33.81503553,16.95991861,50.77495413,57.73422523
9.463087248,4.932885906,33.9967374,16.95991861,50.956656,57.55252336
9.563758389,4.932885906,34.17747328,16.95991861,51.13739189,57.37178747
9.66442953,4.932885906,34.35725842,16.95991861,51.31717703,57.19200233
9.765100671,4.932885906,34.53610767,16.95991861,51.49602628,57.01315308
9.865771812,4.932885906,18.03781306,9.114522506,27.15233556,73.5114477
9.966442953,4.932885906,18.12979494,9.114522506,27.24431745,73.41946581
10.06711409,4.932885906,18.22131251,9.114522506,27.33583502,73.32794824
10.16778523,4.932885906,18.31237272,9.114522506,27.42689522,73.23688804
10.26845638,4.932885906,18.40298235,9.114522506,27.51750486,73.1462784
10.36912752,4.932885906,18.49314804,9.114522506,27.60767055,73.05611271
10.46979866,4.932885906,18.58287625,9.114522506,27.69739876,72.9663845
10.5704698,4.932885906,18.67217328,9.114522506,27.78669578,72.87708748
10.67114094,4.932885906,18.76104528,9.114522506,27.87556779,72.78821547
10.77181208,4.932885906,18.84949828,9.114522506,27.96402079,72.69976247
10.87248322,4.932885906,0,0,0,91.54926075
10.97315436,4.932885906,0,0,0,91.54926075
11.0738255,4.932885906,0,0,0,91.54926075
11.17449664,4.932885906,0,0,0,91.54926075
11.27516779,4.932885906,0,0,0,91.54926075
11.37583893,4.932885906,0,0,0,91.54926075
11.47651007,4.932885906,0,0,0,91.54926075
11.57718121,4.932885906,0,0,0,91.54926075
11.67785235,4.932885906,0,0,0,91.54926075
11.77852349,4.932885906,0,0,0,91.54926075
11.87919463,4.932885906,0,0,0,91.54926075
11.97986577,4.932885906,0,0,0,91.54926075
12.08053691,4.932885906,0,0,0,91.54926075
12.18120805,4.932885906,0,0,0,91.54926075
12.28187919,4.932885906,0,0,0,91.54926075
12.38255034,4.932885906,0,0,0,91.54926075
12.48322148,4.932885906,0,0,0,91.54926075
12.58389262,4.932885906,0,0,0,91.54926075
12.68456376,4.932885906,0,0,0,91.54926075
12.7852349,4.932885906,0,0,0,91.54926075
12.88590604,4.932885906,0,0,0,91.54926075
12.98657718,4.932885906,0,0,0,91.54926075
13.08724832,4.932885906,0,0,0,91.54926075
13.18791946,4.932885906,0,0,0,91.54926075
13.2885906,4.932885906,0,0,0,91.54926075
13.38926174,4.932885906,0,0,0,91.54926075
13.48993289,4.932885906,0,0,0,91.54926075
13.59060403,4.932885906,0,0,0,91.54926075
13.69127517,4.932885906,0,0,0,91.54926075
13.79194631,4.932885906,0,0,0,91.54926075
13.89261745,4.932885906,0,0,0,91.54926075
13.99328859,4.932885906,0,0,0,91.54926075
14.09395973,4.932885906,0,0,0,91.54926075
14.19463087,4.932885906,0,0,0,91.54926075
14.29530201,4.932885906,0,0,0,91.54926075
14.39597315,4.932885906,0,0,0,91.54926075
14.4966443,4.932885906,0,0,0,91.54926075
14.59731544,4.932885906,0,0,0,91.54926075
14.69798658,4.932885906,0,0,0,91.54926075
14.79865772,4.932885906,0,0,0,91.54926075
14.89932886,4.932885906,0,0,0,91.54926075
15,4.932885906,0,0,0,91.54926075
0,5.033557047,-1,173.0089179,172.0089179,89.60527335
0.1006711409,5.033557047,9.067114094,173.0089179,182.076032,79.53815926
0.2013422819,5.033557047,19.13422819,173.0089179,192.1431461,69.47104516
0.3020134228,5.033557047,29.20134228,173.0089179,202.2102602,59.40393107
0.4026845638,5.033557047,39.26845638,173.0089179,212.2773743,49.33681698
0.5033557047,5.033557047,49.33557047,173.0089179,222.3444884,39.26970288
0.6040268456,5.033557047,59.40268456,173.0089179,232.4116025,29.20258879
0.7046979866,5.033557047,69.46979866,173.0089179,242.4787166,19.13547469
0.8053691275,5.033557047,76.31061006,173.0089179,249.319528,12.29466329
0.9060402685,5.033557047,81.05269545,173.0089179,254.0616134,7.552577907
1.006711409,5.033557047,81.9874676,163.9761911,245.9636587,12.09976894
1.10738255,5.033557047,81.77133072,154.4338514,236.2051822,18.32051097
1.208053691,5.033557047,79.11888672,142.7751004,221.8939871,21.92557079
1.308724832,5.033557047,82.40242213,142.7751004,225.1775225,15.73006953
1.409395973,5.033557047,85.56006605,142.7751004,228.3351664,13.82268029
1.510067114,5.033557047,88.60527335,142.7751004,231.3803737,9.936449542
1.610738255,5.033557047,77.58504169,113.1159079,190.7009496,37.61495842
1.711409396,5.033557047,80.00221868,113.1159079,193.1181265,31.45053509
1.812080537,5.033557047,76.86823048,106.4097128,183.2779433,34.12988454
1.912751678,5.033557047,78.99766472,106.4097128,185.4073775,30.66556967
2.013422819,5.033557047,72.93025669,95.70313456,168.6333912,36.78277148
2.11409396,5.033557047,74.74903772,95.70313456,170.4521723,33.52872306
2.214765101,5.033557047,76.52460725,95.70313456,172.2277418,30.32162257
2.315436242,5.033557047,78.259906,95.70313456,173.9630406,28.68706925
2.416107383,5.033557047,79.95755559,95.70313456,175.6606902,25.35177052
2.516778523,5.033557047,73.94426479,86.49184783,160.4361126,32.86046223
2.617449664,5.033557047,75.42021978,86.49184783,161.9120676,29.3802465
2.718120805,5.033557047,76.86784149,86.49184783,163.3596893,27.60033743
2.818791946,5.033557047,78.28870148,86.49184783,164.7805493,23.95450334
2.919463087,5.033557047,79.68423121,86.49184783,166.176079,22.08569035
3.020134228,5.033557047,81.05573888,86.49184783,167.5475867,20.18414496
3.120805369,5.033557047,72.40986941,76.1586078,148.5684772,26.60879885
3.22147651,5.033557047,63.1333203,64.04177145,127.1750917,36.22936949
3.322147651,5.033557047,64.11823938,64.04177145,128.1600108,33.89861512
3.422818792,5.033557047,65.08825684,64.04177145,129.1300283,33.89861512
3.523489933,5.033557047,66.04402924,64.04177145,130.0858007,31.98194605
3.624161074,5.033557047,66.98616631,64.04177145,131.0279378,30.02623478
3.724832215,5.033557047,67.91523546,64.04177145,131.9570069,28.02899373
3.825503356,5.033557047,68.83176583,64.04177145,132.8735373,24.14883258
3.926174497,5.033557047,69.73625178,64.04177145,133.7780232,22.52397573
4.026845638,5.033557047,70.62915602,64.04177145,134.6709275,21.00792831
4.127516779,5.033557047,71.51091235,64.04177145,135.5526838,21.00792831
4.228187919,5.033557047,72.38192818,64.04177145,136.4236996,19.4643631
4.32885906,5.033557047,73.24258666,64.04177145,137.2843581,19.4643631
4.429530201,5.033557047,74.09324873,64.04177145,138.1350202,17.89172504
4.530201342,5.033557047,74.9342548,64.04177145,138.9760262,16.28830684
4.630872483,5.033557047,75.76592641,64.04177145,139.8076979,14.6522273
4.731543624,5.033557047,76.58856763,64.04177145,140.6303391,12.9814054
4.832214765,5.033557047,77.40246639,64.04177145,141.4442378,11.27352931
4.932885906,5.033557047,68.44631722,55.52384905,123.9701663,20.15895613
5.033557047,5.033557047,69.14403048,55.52384905,124.6678795,19.46124287
5.134228188,5.033557047,60.03149672,47.16702843,107.1985251,28.57377664
5.234899329,5.033557047,60.61945863,47.16702843,107.7864871,27.98581472
5.33557047,5.033557047,61.20177237,47.16702843,108.3688008,27.40350098
5.436241611,5.033557047,61.77859765,47.16702843,108.9456261,26.8266757
5.536912752,5.033557047,62.3500868,47.16702843,109.5171152,26.25518656
5.637583893,5.033557047,62.9163852,47.16702843,110.0834136,25.68888815
5.738255034,5.033557047,50.48644104,37.04060975,87.52705079,38.11883231
5.838926174,5.033557047,50.92891189,37.04060975,87.96952163,37.67636147
5.939597315,5.033557047,38.12015894,23.59924621,61.71940515,50.48511441
6.040268456,5.033557047,38.44293425,23.59924621,62.04218046,50.1623391
6.140939597,5.033557047,38.76302198,23.59924621,62.36226819,49.84225137
6.241610738,5.033557047,39.08048815,23.59924621,62.67973436,49.5247852
6.342281879,5.033557047,39.39539614,23.59924621,62.99464235,49.20987721
6.44295302,5.033557047,39.70780681,23.59924621,63.30705302,48.89746654
6.543624161,5.033557047,28.25692972,17.13280095,45.38973067,60.34834364
6.644295302,5.033557047,28.47412138,17.13280095,45.60692234,60.13115197
6.744966443,5.033557047,28.68966889,17.13280095,45.82246984,59.91560447
6.845637584,5.033557047,28.90360901,17.13280095,46.03640997,59.70166434
6.946308725,5.033557047,29.11597719,17.13280095,46.24877814,59.48929616
7.046979866,5.033557047,29.32680757,17.13280095,46.45960853,59.27846578
7.147651007,5.033557047,29.53613309,17.13280095,46.66893404,59.06914027
7.248322148,5.033557047,29.7439855,17.13280095,46.87678646,58.86128785
7.348993289,5.033557047,29.9503955,17.13280095,47.08319645,58.65487786
7.44966443,5.033557047,30.15539268,17.13280095,47.28819363,58.44988067
7.55033557,5.033557047,30.35900567,17.13280095,47.49180663,58.24626768
7.651006711,5.033557047,30.56126215,17.13280095,47.6940631,58.04401121
7.751677852,5.033557047,30.76218885,17.13280095,47.89498981,57.8430845
7.852348993,5.033557047,30.96181168,17.13280095,48.09461263,57.64346167
7.953020134,5.033557047,31.16015569,17.13280095,48.29295664,57.44511766
8.053691275,5.033557047,31.35724514,17.13280095,48.4900461,57.24802821
8.154362416,5.033557047,31.55310356,17.13280095,48.68590451,57.0521698
8.255033557,5.033557047,31.74775371,17.13280095,48.88055466,56.85751964
8.355704698,5.033557047,31.94121769,17.13280095,49.07401864,56.66405566
8.456375839,5.033557047,32.13351692,17.13280095,49.26631788,56.47175643
8.55704698,5.033557047,32.3246722,17.13280095,49.45747315,56.28060116
8.657718121,5.033557047,32.51470368,17.13280095,49.64750464,56.09056967
8.758389262,5.033557047,32.70363098,17.13280095,49.83643193,55.90164237
8.859060403,5.033557047,32.89147311,17.13280095,50.02427406,55.71380025
8.959731544,5.033557047,33.07824855,17.13280095,50.21104951,55.5270248
9.060402685,5.033557047,33.26397529,17.13280095,50.39677624,55.34129806
9.161073826,5.033557047,33.44867078,17.13280095,50.58147173,55.15660257
9.261744966,5.033557047,33.63235202,17.13280095,50.76515297,54.97292134
9.362416107,5.033557047,33.81503553,17.13280095,50.94783648,54.79023782
9.463087248,5.033557047,33.9967374,17.13280095,51.12953835,54.60853596
9.563758389,5.033557047,34.17747328,17.13280095,51.31027423,54.42780007
9.66442953,5.033557047,34.35725842,17.13280095,51.49005938,54.24801493
9.765100671,5.033557047,17.94535971,9.207432153,27.15279186,70.65991364
9.865771812,5.033557047,18.03781306,9.207432153,27.24524521,70.5674603
9.966442953,5.033557047,18.12979494,9.207432153,27.3372271,70.47547841
10.06711409,5.033557047,18.22131251,9.207432153,27.42874466,70.38396084
10.16778523,5.033557047,18.31237272,9.207432153,27.51980487,70.29290064
10.26845638,5.033557047,18.40298235,9.207432153,27.61041451,70.202291
10.36912752,5.033557047,18.49314804,9.207432153,27.7005802,70.11212531
10.46979866,5.033557047,18.58287625,9.207432153,27.7903084,70.0223971
10.5704698,5.033557047,18.67217328,9.207432153,27.87960543,69.93310008
10.67114094,5.033557047,18.76104528,9.207432153,27.96847744,69.84422807
10.77181208,5.033557047,0,0,0,88.60527335
10.87248322,5.033557047,0,0,0,88.60527335
10.97315436,5.033557047,0,0,0,88.60527335
11.0738255,5.033557047,0,0,0,88.60527335
11.17449664,5.033557047,0,0,0,88.60527335
11.27516779,5.033557047,0,0,0,88.60527335
11.37583893,5.033557047,0,0,0,88.60527335
11.47651007,5.033557047,0,0,0,88.60527335
11.57718121,5.033557047,0,0,0,88.60527335
11.67785235,5.033557047,0,0,0,88.60527335
11.77852349,5.033557047,0,0,0,88.60527335
11.87919463,5.033557047,0,0,0,88.60527335
11.97986577,5.033557047,0,0,0,88.60527335
12.08053691,5.033557047,0,0,0,88.60527335
12.18120805,5.033557047,0,0,0,88.60527335
12.28187919,5.033557047,0,0,0,88.60527335
12.38255034,5.033557047,0,0,0,88.60527335
12.48322148,5.033557047,0,0,0,88.60527335
12.58389262,5.033557047,0,0,0,88.60527335
12.68456376,5.033557047,0,0,0,88.60527335
12.7852349,5.033557047,0,0,0,88.60527335
12.88590604,5.033557047,0,0,0,88.60527335
12.98657718,5.033557047,0,0,0,88.60527335
13.08724832,5.033557047,0,0,0,88.60527335
13.18791946,5.033557047,0,0,0,88.60527335
13.2885906,5.033557047,0,0,0,88.60527335
13.38926174,5.033557047,0,0,0,88.60527335
13.48993289,5.033557047,0,0,0,88.60527335
13.59060403,5.033557047,0,0,0,88.60527335
13.69127517,5.033557047,0,0,0,88.60527335
13.79194631,5.033557047,0,0,0,88.60527335
13.89261745,5.033557047,0,0,0,88.60527335
13.99328859,5.033557047,0,0,0,88.60527335
14.09395973,5.033557047,0,0,0,88.60527335
14.19463087,5.033557047,0,0,0,88.60527335
14.29530201,5.033557047,0,0,0,88.60527335
14.39597315,5.033557047,0,0,0,88.60527335
14.4966443,5.033557047,0,0,0,88.60527335
14.59731544,5.033557047,0,0,0,88.60527335
14.69798658,5.033557047,0,0,0,88.60527335
14.79865772,5.033557047,0,0,0,88.60527335
14.89932886,5.033557047,0,0,0,88.60527335
15,5.033557047,0,0,0,88.60527335
0,5.134228188,-1,174.7372621,173.7372621,86.56006605
0.1006711409,5.134228188,9.067114094,174.7372621,183.8043762,76.49295195
0.2013422819,5.134228188,19.13422819,174.7372621,193.8714903,66.42583786
0.3020134228,5.134228188,29.20134228,174.7372621,203.9386044,56.35872377
0.4026845638,5.134228188,39.26845638,174.7372621,214.0057185,46.29160967
0.5033557047,5.134228188,49.33557047,174.7372621,224.0728326,36.22449558
0.6040268456,5.134228188,59.40268456,174.7372621,234.1399467,26.15738148
0.7046979866,5.134228188,69.46979866,174.7372621,244.2070608,16.09026739
0.8053691275,5.134228188,76.31061006,174.7372621,251.0478722,9.249455984
0.9060402685,5.134228188,77.69343363,165.6142992,243.3077328,14.43662937
1.006711409,5.134228188,81.9874676,165.6142992,247.6017668,10.46166089
1.10738255,5.134228188,75.69308686,144.2014113,219.8944982,28.55295108
1.208053691,5.134228188,79.11888672,144.2014113,223.3202981,20.49925981
1.308724832,5.134228188,82.40242213,144.2014113,226.6038335,14.30375856
