trial,trial_seed,n_users,ratio,cE,cN,final_pE,final_pN,price_margin_E,price_margin_N,comp_utilization,band_utilization,offloading_ratio,offloading_size,social_cost,esp_revenue,nsp_revenue,joint_revenue,restricted_gap,outer_iterations,stage2_oracle_calls,runtime_sec,stage1_method,stopping_reason
6,502382,50,3.0,0.01,0.0033333333333333335,3.6050239448073103,2.689025884624899,3.5950239448073105,2.6856925512915657,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,54.00638533171592,114.53143716006741,0.0,3,37,0.7507716007530689,vbbr_brd,verified_gain_tolerance
6,502382,50,10.0,0.01,0.001,3.6050239448073103,2.689025884624899,3.5950239448073105,2.688025884624899,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,54.05330615258454,114.57835798093603,0.0,3,37,0.5315370997413993,vbbr_brd,verified_gain_tolerance
6,502382,50,30.0,0.01,0.0003333333333333333,3.6050239448073103,2.689025884624899,3.5950239448073105,2.688692551291566,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,54.06671210140414,114.59176392975564,0.0,3,37,0.6932630995288491,vbbr_brd,verified_gain_tolerance
6,502382,50,100.0,0.01,0.0001,3.6050239448073103,2.689025884624899,3.5950239448073105,2.688925884624899,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,54.071404183491,114.59645601184249,0.0,3,37,0.6570212002843618,vbbr_brd,verified_gain_tolerance
6,502382,50,300.0,0.01,3.3333333333333335e-05,3.6050239448073103,2.689025884624899,3.5950239448073105,2.6889925512915656,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,54.07274477837296,114.59779660672446,0.0,3,37,0.6573427999392152,vbbr_brd,verified_gain_tolerance
6,502382,50,1000.0,0.01,1e-05,3.6050239448073103,2.689025884624899,3.5950239448073105,2.689015884624899,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,54.07321398658165,114.59826581493314,0.0,3,37,0.6542894998565316,vbbr_brd,verified_gain_tolerance
7,502383,50,0.001,0.01,10.0,0.3370025212100099,16.601035830794505,0.3270025212100099,6.601035830794505,0.3193333057125843,0.07507903087224134,0.08,4,1240.477975633827,10.442279607434193,19.82397491715967,30.26625452459386,0.0,6,55,0.41785920038819313,vbbr_brd,verified_gain_tolerance
7,502383,50,0.003,0.01,3.3333333333333335,3.5864855188382134,4.703982741194091,3.5764855188382136,1.3706494078607574,0.18259289434612674,0.3919550226448819,0.14,7,1232.2168956051182,65.30408424716782,21.48931678785029,86.7934010350181,0.0,4,43,0.8895489992573857,vbbr_brd,verified_gain_tolerance
7,502383,50,0.01,0.01,1.0,4.473404084943123,3.3109138367673094,4.463404084943123,2.3109138367673094,0.1865295361543514,0.5095948793384593,0.16,8,1223.764209053525,83.2556693633878,47.10519431236052,130.3608636757483,0.0,6,55,1.086197399534285,vbbr_brd,verified_gain_tolerance
7,502383,50,0.03,0.01,0.33333333333333337,3.917767664961611,4.136481749823605,3.9077676649616113,3.8031484164902714,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,63.58531144312449,131.85498243381883,0.0,3,37,0.6275037005543709,vbbr_brd,verified_gain_tolerance
7,502383,50,0.1,0.01,0.09999999999999999,3.917767664961611,4.136481749823605,3.9077676649616113,4.036481749823605,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,67.4864404671015,135.75611145779584,0.0,3,37,0.6999626001343131,vbbr_brd,verified_gain_tolerance
7,502383,50,0.3,0.01,0.03333333333333333,3.917767664961611,4.136481749823605,3.9077676649616113,4.103148416490272,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,68.60104875966636,136.8707197503607,0.0,3,37,0.7171216998249292,vbbr_brd,verified_gain_tolerance
7,502383,50,1.0,0.01,0.01,3.917767664961611,4.136481749823605,3.9077676649616113,4.126481749823605,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,68.99116166206406,137.2608326527584,0.0,3,37,0.7420960003510118,vbbr_brd,verified_gain_tolerance
7,502383,50,3.0,0.01,0.0033333333333333335,3.917767664961611,4.136481749823605,3.9077676649616113,4.133148416490272,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,69.10262249132055,137.3722934820149,0.0,3,37,0.6571456994861364,vbbr_brd,verified_gain_tolerance
