pE,pN,value_mean,value_std
7,1.232978723,26.1052098,0
0.05,1.380851064,4,0
0.1978723404,1.380851064,18.78723404,0
0.3457446809,1.380851064,25.69050295,0
0.4936170213,1.380851064,30.25979537,0
0.6414893617,1.380851064,34.66017746,0
0.7893617021,1.380851064,34.37226143,0
0.9372340426,1.380851064,37.52946834,0
1.085106383,1.380851064,40.44104345,0
1.232978723,1.380851064,43.15669533,0
1.380851064,1.380851064,45.71133714,0
1.528723404,1.380851064,48.13060268,0
1.676595745,1.380851064,50.43397052,0
1.824468085,1.380851064,52.63665345,0
1.972340426,1.380851064,49.0466325,0
2.120212766,1.380851064,43.15576107,0
2.268085106,1.380851064,44.64911853,0
2.415957447,1.380851064,46.09412318,0
2.563829787,1.380851064,47.4951879,0
2.711702128,1.380851064,48.85609263,0
2.859574468,1.380851064,50.18010457,0
3.007446809,1.380851064,51.47007061,0
3.155319149,1.380851064,52.72848932,0
3.303191489,1.380851064,44.74480846,0
3.45106383,1.380851064,45.74132882,0
3.59893617,1.380851064,39.25594694,0
3.746808511,1.380851064,40.05870358,0
3.894680851,1.380851064,40.84568679,0
4.042553191,1.380851064,41.61779138,0
4.190425532,1.380851064,42.37583058,0
4.338297872,1.380851064,43.12054616,0
4.486170213,1.380851064,43.85261689,0
4.634042553,1.380851064,44.57266579,0
4.781914894,1.380851064,45.28126635,0
4.929787234,1.380851064,45.97894785,0
5.077659574,1.380851064,35.26623826,0
5.225531915,1.380851064,35.77806508,0
5.373404255,1.380851064,36.28267257,0
5.521276596,1.380851064,36.78035784,0
5.669148936,1.380851064,23.48503559,0
5.817021277,1.380851064,23.79042077,0
5.964893617,1.380851064,24.0919353,0
6.112765957,1.380851064,24.38972273,0
6.260638298,1.380851064,24.68391794,0
6.408510638,1.380851064,24.97464788,0
6.556382979,1.380851064,25.26203218,0
6.704255319,1.380851064,25.54618376,0
6.85212766,1.380851064,25.82720932,0
7,1.380851064,26.1052098,0
0.05,1.528723404,4,0
0.1978723404,1.528723404,18.78723404,0
